Date 1,HEXW.IN.Equity,FAG.IN.Equity,FORH.IN.Equity,TPW.IN.Equity,TGBL.IN.Equity,TRCL.IN.Equity,NTCPH.IN.Equity,TI.IN.Equity,GFLC.IN.Equity,PEPL.IN.Equity,SI.IN.Equity,HWA.IN.Equity,WLSI.IN.Equity,IRB.IN.Equity,ADE.IN.Equity,RCAPT.IN.Equity,WHIRL.IN.Equity,AIAE.IN.Equity,INXW.IN.Equity,NACL.IN.Equity,VOLT.IN.Equity,GPPV.IN.Equity,APTY.IN.Equity,BIOS.IN.Equity,CIFC.IN.Equity,SPADV.IN.Equity,MPHL.IN.Equity,BOI.IN.Equity,RELI.IN.Equity,GRHF.IN.Equity,MACA.IN.Equity,IDBI.IN.Equity,SANL.IN.Equity,MRPL.IN.Equity,INFOE.IN.Equity,PI.IN.Equity,SJVN.IN.Equity,TTCH.IN.Equity,IPCA.IN.Equity,UNBK.IN.Equity,FB.IN.Equity,CRG.IN.Equity,RPWR.IN.Equity,TVSL.IN.Equity,BOOT.IN.Equity,SUEL.IN.Equity,PFIZ.IN.Equity,TCOM.IN.Equity,JUBI.IN.Equity,LTFH.IN.Equity,DITV.IN.Equity,SCUF.IN.Equity,CBOI.IN.Equity,JSW.IN.Equity,NBCC.IN.Equity,TMX.IN.Equity,MTCL.IN.Equity,X3M.IN.Equity,GDSP.IN.Equity,WIL.IN.Equity,NLC.IN.Equity,EXID.IN.Equity,ATD.IN.Equity,MAX.IN.Equity,PLNG.IN.Equity,CRISIL.IN.Equity,AJP.IN.Equity,CBK.IN.Equity,KNPL.IN.Equity,ALPM.IN.Equity,SUNTV.IN.Equity,BYRCS.IN.Equity,MMFS.IN.Equity,RJEX.IN.Equity,WPL.IN.Equity,BRGR.IN.Equity,RCOM.IN.Equity,VED.LN.Equity,HNDL.IN.Equity,GILL.IN.Equity,PAG.IN.Equity,TPWR.IN.Equity,PIEL.IN.Equity,HAVL.IN.Equity,SUF.IN.Equity,AMRJ.IN.Equity,MRF.IN.Equity,BDE.IN.Equity,BJHI.IN.Equity,NHPC.IN.Equity,APHS.IN.Equity,SAIL.IN.Equity,DLFU.IN.Equity,SHTF.IN.Equity,PG.IN.Equity,IDFC.IN.Equity,IDFC.F.IN.Equity,LICHF.IN.Equity,CSTRL.IN.Equity,TATA.IN.Equity,JSTL.IN.Equity,UBBL.IN.Equity,UPLL.IN.Equity,PNB.IN.Equity,AL.IN.Equity,ABB.IN.Equity,RECL.IN.Equity,ACC.IN.Equity,IHFL.IN.Equity,BHFC.IN.Equity,ABNL.IN.Equity,CLGT.IN.Equity,SKB.IN.Equity,MRCO.IN.Equity,BHE.IN.Equity,HPCL.IN.Equity,PNB.F.IN.Equity,BAF.IN.Equity,CAIR.IN.Equity,OINL.IN.Equity,TRP.IN.Equity,YES.IN.Equity,HMN.IN.Equity,VEDL.IN.Equity,BJFIN.IN.Equity,ESOIL.IN.Equity,CCRI.IN.Equity,PIDI.IN.Equity,GLXO.IN.Equity,TTAN.IN.Equity,TTAN.F.IN.Equity,KKC.IN.Equity,POWF.IN.Equity,DIVI.IN.Equity,GNP.IN.Equity,GRASIM.IN.Equity,ACEM.IN.Equity,GRASIM.F.IN.Equity,OFSS.IN.Equity,Z.IN.Equity,BRIT.IN.Equity,BOB.IN.Equity,GAIL.IN.Equity,MSS.IN.Equity,CDH.IN.Equity,SRCM.IN.Equity,NMDC.IN.Equity,ARBP.IN.Equity,SIEM.IN.Equity,HMCL.IN.Equity,GCPL.IN.Equity,UNSP.IN.Equity,IIB.F.IN.Equity,IIB.IN.Equity,DABUR.IN.Equity,EIM.IN.Equity,BHEL.IN.Equity,TECHM.IN.Equity,CIPLA.IN.Equity,HZ.IN.Equity,IDEA.IN.Equity,NEST.IN.Equity,BPCL.IN.Equity,BJAUT.IN.Equity,PWGR.IN.Equity,PWGR.F.IN.Equity,ADSEZ.IN.Equity,MM.IN.Equity,BOS.IN.Equity,DRRD.IN.Equity,APNT.IN.Equity,BHIN.IN.Equity,UTCEM.IN.Equity,LPC.IN.Equity,NTPC.IN.Equity,IOCL.IN.Equity,TTMT.IN.Equity,TTMT.A.IN.Equity,KMB.IN.Equity,KMB.F.IN.Equity,AXSB.IN.Equity,MSIL.IN.Equity,MSIL.F.IN.Equity,HCLT.IN.Equity,BHARTI.IN.Equity,WPRO.IN.Equity,LT.IN.Equity,ICICIBC.IN.Equity,SBIN.IN.Equity,HDFC.IN.Equity,HUVR.IN.Equity,ONGC.IN.Equity,SUNP.IN.Equity,COAL.IN.Equity,HDFCB.IN.Equity,INFO.IN.Equity,ITC.IN.Equity,RIL.IN.Equity,HDFCB.F.IN.Equity,TCS.IN.Equity
2014-04-06,161.1,1907.65,97.9,96.2,152.2,205.95,747.75,187.15,311.55,183.3,481.85,2978.95,101.95,112.45,74.31,343.6,239.45,549.7,0,39.2,160.61,84.9,167.1,433,280.1,152.55,411.2,233,455.95,147.85,81.5,65.05,2936.24,47.4,608.15,262.35,21.7,281.57,831.95,141.75,47.2,157.05,71.55,91.9,1822.35,12.45,1287.85,302.65,1032.55,69.3,50.95,1219.65,50.25,61.7,176.65,742.2,707.43,3616.1,317.85,1956.8,68.45,122.9,251.7,200.55,139.65,1217.89,391.84,275.35,114.19,281.4,404.95,1484.45,247.35,105.45,607.15,116.58,129.1,923,137.65,1936.25,5938.65,83.35,529.65,178.57,662.1,393.25,22379.9,3684.5,1039.05,19.15,900.05,71.3,176.05,731.45,3200,124.95,126.1,242.58,308.4,402,1064.25,803.5,202.6,150.34,23.45,833.85,228.15,1365.35,244.15,425.4,1062.7,1390.65,4323.35,209.85,1136.45,314.35,156,1758.4,339.4,483.15,562.75,423.15,455.1,190.1,782.65,54.7,909.8,313.4,2562.85,269.8,283.2,582.3,188.05,1349.6,585.8,2814.75,203.35,2855,3045.55,276.05,860.95,151.15,362.2,169.9,1024.75,5661,140.4,282.45,744.45,2250.9,838.65,2644.15,495.65,500.85,179.95,6049.75,183.5,453.27,404.1,130.1,140.05,4835.85,443.6,2028.9,106.6,108.8,179.85,998.59,10226.85,2650.05,530.7,199.8,2150.2,977.1,120.3,281.6,401.2,213.81,377.55,380.38,285.63,1927.2,1970,693.56,316.2,553.4,1277.1,246.09,190.28,895.1,605.3,325.65,571.8,281.7,725.45,829.01,344.75,944.25,724,2106.02
2014-04-13,170.4,2061.6,97.4,106.15,152.75,216.1,713.6,193,303.15,177.8,492.55,3074.95,101.85,119.3,87.6,371.7,226.8,569.95,0,40.65,166.3,85.9,165,438.2,290.15,155.6,418.95,234.15,505,156.48,120.9,68.15,2944.91,52.25,552.15,259.25,22.55,286.55,813.65,155.25,48.68,175.4,74.9,92.65,1799.95,14.85,1244.95,298.75,1040,67.2,48.8,1206.2,51.05,62.5,182.45,739.45,687.26,3764.75,314.25,1984.4,72.05,123.65,264.25,212.45,141.1,1218.19,395.56,280.7,113.68,275.65,395.95,1451.9,240.2,112.25,653.35,117.08,133.15,937.5,140.7,1918.7,5611.6,86.25,588,183.93,681.65,405.4,22837.35,3535.95,1042.2,20.5,896.45,73.35,176.3,769.6,3193.65,123.55,123.45,268.79,304.9,419.85,1059.8,820.5,216.8,155.89,24.1,823.7,239.7,1391.5,277.6,438.15,1150,1420.25,4424.65,213.05,1203.75,310.8,163,1762.4,358.4,483.55,558.45,443.2,465.5,196.05,780,63.6,927.1,328.2,2536.4,262.75,278,570.5,189.55,1347.25,574.85,2806.25,217.2,2852,3199,275.35,888.35,155.57,371.5,173.17,968,5849.35,151.05,275.2,759.5,2174.05,866.9,2557.25,490.1,490.15,179.15,6105.5,185.45,434.89,402.05,132.6,142.85,4829.65,444.35,2007.55,107.65,0,193.65,1005.09,10244.7,2576.9,543.7,195.4,2259.25,948.25,124.6,272.1,419.1,233.85,402.82,0,299.15,1935.7,1950.25,694.92,322.25,568.1,1298.5,247.21,199.42,918.65,609.4,320,628.15,293.05,738.15,808.79,343.5,953.75,764,2130.88
2014-04-20,169.35,2041.15,103.05,106.8,157.45,227.95,714.65,191.25,323.4,170.65,485,3119.05,102.7,117.05,87.73,374.05,226.95,570.1,0,39.55,167,86.65,173.3,454.75,286.65,150.55,413.85,219.6,522.1,165.35,120.3,66.25,2942.77,52.25,570.8,255.65,22.1,280.38,791.9,152.35,47.2,188.85,72.95,88.5,1773.7,13.4,1234.8,310.75,980.85,67.45,48.25,1214.2,50,58.9,176.7,757.35,700.72,3725.95,315,2040.75,69.55,125.95,261,210.05,140.6,1243.94,394.86,275,113.52,269.65,400.15,1475.8,230,113.1,627.1,122.78,131.4,919,141.45,1888.95,5719.3,83.95,606.2,186.48,711.9,404,23750.05,3450.9,1042.45,20,890.15,71.1,159.65,747.8,3411.7,118.35,118.3,268.74,301.4,418.9,1045,816.95,215,155.92,23.05,848.25,248.1,1358.35,285.6,422.85,1100.75,1408.8,4401.2,206.5,1212.7,311.95,160.4,1767.2,368.85,477.7,554.25,417.1,471.3,192.7,783.65,61.5,926.9,327.8,2491.55,257.2,271,556.6,190.6,1324.8,583.7,2763.05,216.65,2786,3196.7,262.55,884.45,154.26,373.85,166.1,973.15,5768.45,148.95,275.5,756.5,2218.85,838.75,2853.4,498.65,498.95,179.05,5870.85,181.25,442.95,400.7,131.7,140.1,4763.25,449.8,2016.05,107.2,0,198.4,996.54,10313.5,2552.2,543.75,195.15,2217.6,955.65,122.95,264.05,424.55,234,400.4,0,292.93,1951.35,1955,706.88,325.55,585.85,1268.95,252.57,201.73,879.8,609.45,322.35,625.05,290.9,718.7,798.01,353.25,959.1,732,2188.78
2014-04-27,170.5,2115.05,101.6,102.35,152.95,213.2,818.7,193.6,318.85,174.9,467.15,3147.8,113.7,117.5,86.56,367.95,230.7,605.45,0,40.25,167.8,86.55,167.9,473.65,294.1,151.8,406.7,239.85,523.05,168.63,120.05,67.7,2987.02,59.6,584,243.6,22.35,281.13,816.95,153,47.05,175.85,71.8,87,1740.5,14.4,1301.8,302.25,979.9,67.7,48.4,1195.45,50.8,56.55,169.5,740.95,713.04,3750.1,310.9,2121.25,69.75,126.3,272.3,215.65,140.5,1246.74,395.56,287.2,114.67,306.1,397.7,1458.1,254.5,114.6,648,122.7,131.95,931.5,143.75,1899.8,5795.8,83.05,575.7,183.92,745,407,20428.5,3393.8,1076.35,19.85,891.75,71.35,153.6,804.9,3384.65,114.1,114.1,279.57,297.45,426.9,1114.4,803.95,230.35,158.37,23.3,825.15,242.65,1310.25,269.95,416.85,1132.75,1482.35,4254.4,202.8,1242.75,315.1,159.99,1813,335,494.75,560.35,468.4,464.1,193.55,816.2,58.8,1025.5,329.45,2442,258.2,275,558.8,185.75,1369.55,571.7,2675.2,209.05,2710,3094.7,268.95,890,161.86,379.65,176.13,974.3,5812.65,151.4,289.63,740.15,2200.15,803.8,2814.15,495.7,495.35,178.8,6107.85,191.2,451.19,394.25,129.95,140.45,4776.55,460.65,1996.05,105.5,0,198.7,1070.26,10713.95,2629.25,514.95,211.4,2079.6,992.3,118.5,263.55,418.76,230.64,404.25,0,306.54,1956.2,1985,719.11,341.7,519.25,1349.9,254.1,208.53,894.1,580.9,320.95,622,299.95,726.4,793.9,343.45,948.25,763,2171.4
2014-05-04,151.5,2102,98.75,102.8,148.35,215.85,807,191.1,320.15,169.85,458.9,3153.2,121.9,115.8,84.21,349.2,219.8,610.2,0,38.9,156.71,85.85,162.75,475.5,283,170.45,414,233.05,518.8,165.48,110.3,69.1,2965.69,59.6,577.2,249.65,22.5,282.17,836.9,153.15,46.2,164.85,68.35,101.3,1799,13.4,1283.2,279.05,970.2,63.75,46.3,1233.2,54.4,51.6,210.35,720.8,722.91,3742,299.56,2152.45,68.7,120.6,271.75,214.9,145.15,1278.77,390.6,285.4,124.27,296.25,377.5,1430.3,247.15,115.75,764.85,121.23,122.05,947,131.65,1897.1,5867.4,80.15,546.05,184.42,718.85,411.4,20714,3257.3,1084.3,19.15,910.8,66.25,139.8,740.75,3407.05,110.55,110.6,264.35,296.3,390.05,1090.6,782.15,279.95,155.21,22.5,835.9,239.65,1285.75,299.45,406,1120.45,1437.7,4150.35,217.4,1212.25,329.45,158.4,1877.8,335,482.5,585.55,444,469.7,180.55,815.2,60,961.65,310.4,2449.4,258.05,277.45,524.45,187.3,1379.25,630.6,2629.6,201.9,2670.05,2991.25,269.5,855.85,160.25,371.2,175.97,979.3,5700.4,152.2,300.57,691.6,2198.65,799.35,2775.05,482.5,476.55,180.25,6248.4,180.35,459.4,402.1,126.1,134.2,4733.75,462.6,1906.7,104.55,0,185.85,1057.42,10466.2,2737.35,511.45,219.3,2035.95,1010.1,114.45,267.7,410.35,222.23,401.35,0,306.03,1883.4,1910,706.88,325.6,528.5,1263.55,250.48,204.82,910.95,562.15,329.3,629.9,295.3,717.1,804.92,340.25,928.1,750,2174.55
2014-05-11,139.05,2205.6,98.25,118.9,145,219.9,786.85,205,314.8,164.6,451.65,3213.95,118.95,131.75,86.49,366.5,225.8,633.2,0,38.95,165.2,97.85,167.75,471,293.75,155.2,396.3,242.8,544.3,164.98,111.75,69.35,3014.43,57,553.4,259.2,22.4,289.98,830.8,145.25,47.65,174.7,70.1,111.95,1754.65,13.95,1235.15,274.4,985.75,65,45.15,1336.8,53.7,55.95,230.5,766.75,721.39,3802.2,289.62,2332.15,69.75,117,259.05,229.1,143.65,1274.58,416.44,286.4,127.52,272.9,363.6,1423.05,246.2,124.55,768.6,120.53,117.6,907,144.1,1878.7,5869.35,80.6,596.4,185.84,719.8,400.1,21417.2,3245.2,1058.05,18.95,929.05,70.25,144.75,771.1,3653.5,117.25,117.3,278.52,286.75,416.7,1132.35,772.9,276.3,163.75,23.9,834.9,249.75,1341.1,284.65,432.4,1109.2,1417.9,4182.1,237.5,1220.5,362.9,158.5,1901.7,335.1,494.15,627.4,484.55,442.3,183.4,838.05,68.55,1021.4,300,2386.95,277.5,303,540.35,201.4,1338.4,580,2722.4,207.15,2675,2952.7,262.75,852.85,166.06,371,177.23,996,5766.05,149.85,292.88,718.7,2217.4,748.15,2777.4,520,513.5,179.85,6478.6,194.05,444.11,392.3,123.65,135.8,4781.9,485.8,1919.95,106.85,0,204.7,1102.1,10705.7,2718,521.15,223.75,2079.6,966,118.15,286.55,422.96,227.37,425.38,0,325.8,1974.85,1985,680.06,309.45,513.95,1342.7,275.72,217.32,884.6,556.3,347.95,624.1,308.65,756.8,777.86,345.55,997.6,790,2126.74
2014-05-18,137.75,2224.95,103.05,128.75,144.75,240.1,757.95,220.1,348.25,184,454.5,3581.9,124.25,154.2,106.01,454.1,243.5,596.95,0,45.3,178.09,114.6,172.8,428.9,289.4,155.5,384.95,280.35,626.25,169.03,104.75,79.55,2891.23,59.95,587.3,274.95,22.5,289.83,786.9,182.75,53.7,171.1,78.25,116.4,1761.05,14.6,1221.2,294.35,1160.9,67.35,48.4,1370.65,62.3,63.2,260.45,815.2,691.77,3909.35,290.22,2152.55,76.3,122.9,274.35,237.8,140.55,1338.56,419.84,361.9,124.3,256.55,388.2,1470.6,257.65,128.15,768.15,118.65,129.1,978,141.2,1856.5,5968.35,90.9,596,188.07,737.15,384.45,22222.8,3443.9,1062.85,20.5,941.2,78.15,169.7,851.75,3509.45,124.1,124.1,310.92,284.75,440.9,1177.2,795.95,284.85,183.59,26.9,877.95,290.2,1430.15,335.65,458.35,1174.45,1396.55,4427.7,228,1415.9,404.55,184.4,1771.35,340.65,567.05,594.65,545.55,446.6,214.95,821.65,74.45,1078.5,311.35,2501.25,307,314,565.5,257.75,1302.45,538.9,3068.6,224.35,3175,2910,274.35,863.2,186.83,409.7,175.07,911.15,6169.55,161.9,312,839.05,2397.65,833.55,2646.25,565,561.95,181.5,6346.75,231.6,455.64,388.25,135.85,142.45,4630.15,552.1,1931.7,119.5,0,225,1114.24,10648.45,2406.9,536.5,233.15,2334.15,958.65,131.6,327.6,445.08,251.17,452.82,0,351,2152.15,2250,677.31,330.75,502.8,1427.7,293.06,241.72,885.8,580.7,384.15,613.5,345.4,804.7,794.39,356.95,1079.25,845.65,2127.58
2014-05-25,144.65,2350.15,116.25,158.9,157.55,280.85,763.55,248.65,395.45,209.2,512.75,3870.7,133.2,190.1,101.7,557.3,302.45,725.85,0,58.4,188.72,118.5,186.75,445.95,358.9,162.2,400.25,344.7,727.75,169.68,110.85,95.45,2882.26,72.7,675,299.15,26.65,319.23,772.2,228.45,63.2,195.1,96,132.05,1809.1,24.1,1219.05,343.15,1152.55,77.2,55.35,1437.25,74.5,76.3,306.3,912.2,697.21,4146.5,313.45,2477.95,97.8,142.5,309.5,253.65,159.55,1385.22,446.36,469.05,136.47,238.85,426.1,1560.85,318.75,139.65,718.2,123.53,144.5,1078,152.05,1936.9,5783.05,105.8,639.1,187.15,867.75,398.25,23143.5,3854.85,1218.1,27.1,913.95,90.25,217.15,915.75,3866.75,143.25,143.25,328.59,294.85,478.2,1265.9,800.75,307.6,207.57,32.85,928.85,350.45,1380.1,399.95,475.75,1389.7,1369.3,4901.2,236.25,1630.25,434.7,208,2027.85,348.75,615.25,625.2,563.35,461.7,268.35,889.95,86.3,1198.85,329.85,2516.1,325.35,328,628.6,318.15,1295.8,524.35,3001.35,213.2,3100,2890.45,273.9,867.05,190.9,425.4,184.13,928.6,6529.7,178.15,307.3,962.4,2349.2,796.45,2793,570,560.85,183.15,7442.85,272.15,446.59,387.9,161.5,139.8,4744.25,556.2,1976.25,130.85,0,227.7,1158.83,12848.4,2308.7,540.55,235.85,2270.1,923.85,160.2,363.7,426.72,253.55,439.18,0,372.9,2385.85,2426,665.35,343.65,490,1514,292.16,275.35,931.95,561.5,407.95,584.3,397.9,789.65,767.39,343.1,1127.45,814,2095.24
2014-06-01,143.65,2342.25,105.55,157.1,149.1,265.1,755.5,264.6,404.15,207.05,508.2,4244.45,125.35,197.1,95.85,529.35,296.4,755.35,0,49.15,186.48,126.25,176.15,437.3,312.35,155.8,440.9,309.25,690.8,175.88,116.15,93.6,3264.38,66.9,709.9,296.15,24.7,301.97,788.6,206.05,58.15,182.6,94.65,130.1,1735.85,22,1231.4,347.8,1159.65,72.5,51.5,1432.45,74.95,73.65,301.05,884.9,752.72,4396.05,294.86,2568.85,94.85,140.55,307.55,263.65,155.35,1404.19,429.82,414.75,135.85,246.5,413.25,1524.4,302.85,120.1,594.45,123.75,136.55,1100,148,1982.1,6464.3,103.8,676.05,194.08,891.35,407.25,22733.3,3887.9,1154,24.8,907.7,87.5,210.1,947.2,3811.2,126.3,126.25,317.8,294.25,475.1,1211.4,754.75,301.8,188.76,32.35,905.55,319.7,1337,390.85,501.65,1303.1,1386.85,4414.05,243.95,1607.6,400.65,193,2020.85,337.65,570.05,611.35,569.4,466.5,280.45,852,91,1117.55,302.75,2434.75,310,314,635.95,291.95,1275.2,552.5,3179.25,217.6,3330,2830.15,266.75,881.1,168.53,377.8,199.7,933.9,6851.05,170,334.9,867.6,2345.85,779.4,2818.1,567.45,533.95,188.45,6675.45,242.2,480.75,384.55,156.95,137.85,4961,521.9,1943.95,122,0,227.5,1234.99,12355.2,2460.65,507.6,231.5,2382.2,935.95,160.5,360.1,410.65,254.29,434.32,0,367.23,2271.8,2290,703.8,344.1,506.2,1545.5,283.61,254.23,876.8,603.35,378.15,610.65,370.9,792.75,734.85,341.75,1064.7,812.8,2108.48
2014-06-08,153.15,2442.75,114.85,165.95,171.1,294.45,789.3,280.65,445.8,229.3,489.55,4402.1,142.4,214.15,101.23,655.2,306.1,787.8,0,55.7,217.74,119.55,194.15,465.85,384.6,170.1,441.5,325.2,786.85,197.07,117.75,112.2,3179.4,74.55,750.4,321.3,25.9,334.11,814.85,252.75,63.35,210.35,108.75,130.8,1772.7,31.3,1222.25,374.3,1325.45,76.15,54.45,1517.8,85.65,82.2,312,898.8,784.06,4392.2,321.59,2652.05,104.4,146.75,322.3,314.45,161.15,1394.36,478.24,469.05,136.96,241.25,427.25,1827.65,316.5,140.15,572.85,127.73,151.8,1170,169.25,1985.65,6084.2,111.2,715.55,234,897.65,430.35,24340.2,4119.25,1214.35,26.75,961.05,108.5,233.15,983.05,3881.3,136.3,138,345.46,326.7,560.65,1288.45,758.4,315.25,204.19,33.9,1010.1,353.95,1438.9,388.55,564.1,1427.55,1412.05,4677.6,249.05,1837.1,455.8,205.7,2146.75,374.7,595.95,635.8,579.95,450.8,306.6,944.8,100.3,1184.85,298,2490.8,327.25,330,657.45,324.7,1270.25,559.7,3314.8,231,3526,2930.2,274.8,884.8,180.89,422.1,205.87,928.75,7611.55,190.85,325.05,968.15,2682.75,890.95,2852.35,562.5,545.3,190.85,7192.85,262.75,477.54,396.15,173.35,140.8,4921,628.1,2048.4,128.1,0,257.65,1232.3,11917.35,2354.05,505.35,244.75,2674.7,947.7,165.5,373.15,434.44,281.26,451.38,0,394.72,2392.05,2429,658.73,355.9,509.15,1691.05,297.26,273.98,935.15,639.95,465.65,599.65,390.65,815.25,750.76,336.7,1122.4,824,2052.26
2014-06-15,146.85,2431.4,119,159.65,163.7,301,891,274.4,445.3,245,508.65,4317.2,168.8,191.95,94.04,591,314.5,780.7,0,54.6,219.99,113.65,200.05,481.1,373,163.65,443.65,289.65,742.25,190.05,118.8,103.2,3225.85,65.6,738.05,313.45,24.1,317.54,827.85,229,61.4,198.2,101.95,130.1,1780.75,32.65,1262.95,353.45,1239.4,72.6,54.1,1470.35,76.7,75.6,299.55,940.1,805.35,4616.5,337.93,2728,96.95,142.3,308,300.45,161.65,1574.26,569.82,450.4,133.23,271.45,443.75,1822.2,274.45,136.7,586.6,131,143.5,1107,162.35,2050.55,5993.85,103.65,696.65,228.26,877.85,493,23279.05,3866.65,1217.75,27.05,995.1,96.95,204.9,932.5,4216.45,128.15,130,307.62,317.65,525.55,1259.45,720.95,296.55,190.98,32.9,996.95,338.2,1474.75,369.45,557.75,1389.9,1519.6,4484.15,244.15,1821.2,393.25,195,2025.3,365.2,588.9,676.05,528,505.2,289.6,915.3,107.35,1157.45,291.3,2488.25,319.9,321,657.85,291.95,1349.05,579.85,3535.15,222.9,3658,2950.15,266.05,926.4,168.17,415.45,212.33,988.35,7218.3,176.15,349.1,903.95,2592.05,858.25,2782.5,560,536.65,189.05,7339.35,237.75,505.34,414.1,162.9,135.3,4971.95,569.75,2170.7,133.4,0,230.6,1228.35,11840.15,2445.15,542.2,251.35,2768,983.4,153.35,333.3,433.6,291.3,458.48,0,363.6,2403.35,2480,713.92,333.3,530.4,1685.95,285.67,260.79,979.7,634.95,422.65,629.7,389.35,835.4,796.75,332.6,1081.9,845,2179.57
2014-06-22,143.65,2465.3,117.3,151.9,162.35,269.4,1130.7,303.05,453.9,217.9,501.7,4448.8,170.55,204.7,89.87,617.55,309.05,806.45,0,55.9,214.89,113.65,192.2,489.4,376.3,156.05,431.45,281.1,726.65,201.3,121,101.55,3226.9,66.35,697.95,331.25,24,325.1,825.1,220,61.6,192.5,102.8,143.95,2008.35,28.55,1412.45,364.15,1195.35,71.65,54.85,1390.2,74.1,73.45,303.9,934.15,902.72,4472.05,336.93,3073,96.3,140.4,327.2,303.85,167.2,1706.11,555.34,422.5,135.68,276.7,429.9,1831.05,272.35,183.4,564.65,136.28,149.2,1117,163.8,2029.8,6469.25,101.15,719.5,220.56,904.55,481.65,23180.5,3974.65,1213.7,26.1,984.4,93.8,208.35,863.6,4013.3,128.65,129,319.4,318.6,519.9,1220.3,684.25,312.4,190.33,32.55,1030.2,343.95,1438.6,354.65,579.8,1361.9,1554.8,4585.1,242.45,1949.25,388,195,2072.6,372,567.9,673.3,542.7,509.6,291.85,929.95,108.7,1157.55,309.25,2477.9,333.85,335,645.7,299.9,1324.35,575.3,3501.05,218.2,3635,2912.15,284.45,915.8,166.11,439.1,207.9,1021.1,7347.05,173.5,345.23,890.15,2521,803.4,2680.15,561,555.5,188.85,7215.75,238.8,502.26,425.65,163.05,138.9,4938.15,552.55,2179.8,132.3,0,232.6,1143.48,11826.9,2439.4,568.45,242.5,2727.45,999.45,151.65,321.8,433.4,313.47,465.4,465.32,373.27,2366.4,2365,716.4,338.75,536.8,1647.95,279.37,258.31,969.05,624.3,417.5,631.3,386.35,821.95,829.15,335.7,1036.5,837,2257.21
2014-06-29,156.75,2450.45,120.1,154.6,171.1,288.9,978.15,294.8,475.4,229.4,525.1,4720.65,166.8,224.6,87.57,635,319.55,791,0,58.8,218.64,117.05,195.65,524.25,376.2,160.25,412.75,284.7,734.35,201.45,149.4,105.55,3041.05,69.05,689.35,329,24.4,325.35,864.5,226.8,65.58,195.4,104.95,161.25,2150.35,28,1417.15,380.05,1298.4,73,59.65,1415.2,74.4,78,315,934.45,877.54,4487.1,354.87,3112.75,97.25,143.1,326.15,289.85,173.45,1788.86,609.04,433.05,138.46,269.85,452.9,1839.3,274.3,184.25,571.6,142.05,145.55,1121,160.9,2128.8,7407.5,103.8,689.7,234.81,925.65,470,23176.3,4124.55,1255.3,25.75,978.4,92.95,211.05,895.5,4258.35,128.35,128.1,316.66,325.5,518.9,1231.4,700.1,329.6,190.3,36.1,1101.8,354.5,1429.7,382.15,608.25,1366.85,1515.3,4517.3,242.1,2044.05,397.2,193,1999.3,361.45,574.4,702.9,532.9,504.9,289.35,925.75,110.8,1162,320.8,2490.7,353.15,362,639.3,300.95,1437.55,569.65,3415.05,216.65,3520,3043.3,288.85,976.15,169.27,456.9,212.63,1055.5,7208.2,178.95,370.63,928.45,2622.9,813.85,2490.35,580,571.8,186.05,7728.9,244.45,531.42,436.9,163.9,130.55,4936.7,569.7,2309.1,136.55,0,231.4,1153.03,13000.7,2552.95,584.7,263.05,2595.9,1048.35,152.25,332.8,427.76,295.71,433,434,381.84,2454.7,2445,735.01,331.7,545.95,1667.3,276.93,263.89,976.1,616.4,411.2,660.85,380.85,816.2,805.85,319.75,1012.1,845,2362.72
2014-07-06,155.1,2595.6,123.2,155.9,167.85,304.35,991.25,287.85,513.45,263.3,543.3,5222.9,206.65,256.85,99.82,655.95,334.1,777.75,0,59.45,214.74,123.6,211.9,543.5,406.75,166.8,428.35,304.75,791.9,197.95,182.05,107.95,3250.87,72.6,644.6,337.9,24.55,349.78,880.9,228,64.53,207.65,108.95,171,2166.1,28.05,1463.85,408.7,1303.25,74.3,62.1,1491.7,78.7,84,394.2,951.7,851.81,4819,365.91,3501.9,99.25,159.2,337.45,294.05,178.3,1906.08,628.48,448.45,165.42,309.9,468.95,1813.35,272.3,178.5,617.75,146.6,143.25,1143,173.25,2285,7181.1,107.15,692.35,239.82,942.15,496.9,23742.45,4255.8,1304.25,27.4,1061.05,94.9,218.6,954.1,4721.55,134,134.2,326.69,343.75,536.6,1270.75,713.45,352.65,196.01,36.1,1124.4,374.75,1450.95,371.85,671.65,1398.15,1665.9,4728.7,249.1,2186.25,421.45,203,2271,363.6,583.35,696.9,557.3,545.15,305,947.4,107.45,1270.65,332.7,2549.1,357.2,360,672.9,319.95,1528.75,600.65,3390.15,223.7,3525,3191.2,299.15,1015.05,175.1,465,246.03,1111.55,7274.6,183.9,382.63,990.35,2583.95,808.9,2454.8,577,569.45,191.4,8637.85,262.9,528.97,449.3,166.8,135,4973.95,599.75,2299.2,144.2,0,275.55,1229.55,13588.8,2678.35,588.65,261,2601,1088.45,158.55,348.95,464.47,309.07,441.1,443.5,387.18,2642.5,2720,734.46,339.25,546.75,1742.7,292.57,269.81,1013.1,625.15,421.8,709.8,394.15,856.65,811.49,333.4,1031.95,898,2373.5
