Дата,Авангард-Агро. 01,АВТОВАЗ. 03,АгроКомплекс. 01,АгроКомплекс. БО-01,Аптечная сеть 36.6. 02,Атомэнергопром. 06,Балтийский берег. 01,Башнефть. 01,Башнефть. 02,Башнефть. 03,Башнефть. 04,Башнефть. 06,Башнефть. 07,Башнефть. 08,Башнефть. 09,Башнефть. БО-01,Башнефть. БО-05,Буровая компания Евразия. 01,ВБД ПП. 02,ВБД ПП. 03,ВБД ПП. БО-01,ВБД ПП. БО-02,ВБД ПП. БО-03,ВБД ПП. БО-06,ВБД ПП. БО-07,ВБД ПП. БО-08,Виктория-Финанс. БО-01,Газпром Капитал. 04,Газпром Капитал. 05,Газпром Капитал. 06,Газпром нефть. 03,Газпром нефть. 04,Газпром нефть. 08,Газпром нефть. 09,Газпром нефть. 10,Газпром нефть. 11,Газпром нефть. 12,Газпром нефть. БО-05,Газпром нефть. БО-06,Газпром. 08,Газпром. 09,Газпром. 11,Газпром. 13,Газпром. БО-21,ГАЗ-финанс. 01,ГИДРОМАШСЕРВИС. 02,ГИДРОМАШСЕРВИС. 03,Гражданские самолеты Сухого. 01,Гражданские самолеты Сухого. БО-01,Гражданские самолеты Сухого. БО-02,Гражданские самолеты Сухого. БО-03,Группа Джей Эф Си. 01,Группа Разгуляй. БО-16,Группа Черкизово. 01,Группа Черкизово. БО-03,Группа Черкизово. БО-04,Детский мир. 01,Дикси  - Финанс. 01,ЕвразХолдинг Финанс. 01,ЕвразХолдинг Финанс. 02,ЕвразХолдинг Финанс. 03,ЕвразХолдинг Финанс. 04,ЕвразХолдинг Финанс. 05,ЕвразХолдинг Финанс. 07,завод Арсенал. 04,Завод Ремпутьмаш. 01,ИКС 5 ФИНАНС. 01,ИКС 5 ФИНАНС. 04,ИКС 5 ФИНАНС. БО-01,ИКС 5 ФИНАНС. БО-02,ИКС 5 ФИНАНС. БО-03,ИРКУТ. 03,ИРКУТ. БО-01,ИРКУТ. БО-04,Иркутскэнерго. 01,Иркутскэнерго. БО-01,ИТЕРА ФИНАНС. 01,КАМАЗ. БО-01,КАМАЗ. БО-02,КАМАЗ. БО-03,Квадра (ТГК-4). 01,Кокс. 02,Кокс. БО-02,КОМОС ГРУПП. 01,КОМОС ГРУПП. БО-01,Кубаньэнерго. 01,Кузбассэнерго-Финанс. 01,Кузбассэнерго-Финанс. 02,ЛЕНТА. 02,ЛЕНТА. 03,Ленэнерго. 02,Ленэнерго. 03,Ленэнерго. 04,Ленэнерго. БО-01,Лукойл. 03,Лукойл. 04,Лукойл. БО-01,Лукойл. БО-02,Лукойл. БО-03,Лукойл. БО-04,Лукойл. БО-05,Лукойл. БО-06,Лукойл. БО-07,Лукойл. БО-18,Лукойл. БО-19,Лукойл. БО-20,Магнит. 01,Магнит. БО-01,Магнит. БО-02,Магнит. БО-03,Магнит. БО-04,Магнит. БО-05,Магнит. БО-06,Магнит. БО-07,Мечел. 02,Мечел. 04,Мечел. 05,Мечел. 13,Мечел. 14,Мечел. 15,Мечел. 16,Мечел. 17,Мечел. 18,Мечел. 19,Мечел. БО-01,Мечел. БО-02,Мечел. БО-04,Мечел. БО-05,Мечел. БО-11,Мечел. БО-12,Микояновский мясокомбинат. 02,Микояновский мясокомбинат. БО-01,Мир мягкой игрушки. 01,Мираторг Финанс. БО-01,Мираторг Финанс. БО-03,ММК. 18,ММК. 19,ММК. БО-01,ММК. БО-02,ММК. БО-03,ММК. БО-04,ММК. БО-05,ММК. БО-06,ММК. БО-07,ММК. БО-08,Московская объединенная энергетическая компания (МОЭК). 01,Мосэнерго. 01,Мосэнерго. 02,Мосэнерго. 03,Мосэнерго. БО-02,МОЭСК. 01,МОЭСК. БО-01,МОЭСК. БО-03,МРСК Урала. БО-01,МРСК Центра и Приволжья. БО-01,МРСК Центра. БО-01,МРСК Юга. 02,ННК-Актив (бывш. НК Альянс). 03,ННК-Актив (бывш. НК Альянс). 04,ННК-Актив (бывш. НК Альянс). 06,ННК-Актив (бывш. НК Альянс). БО-01,НОВАТЭК. БО-01,НОВАТЭК. БО-02,НОВАТЭК. БО-03,НОВАТЭК. БО-04,Новолипецкий металлургический комбинат. 07,Новолипецкий металлургический комбинат. 08,Новолипецкий металлургический комбинат. БО-01,Новолипецкий металлургический комбинат. БО-02,Новолипецкий металлургический комбинат. БО-03,Новолипецкий металлургический комбинат. БО-04,Новолипецкий металлургический комбинат. БО-05,Новолипецкий металлургический комбинат. БО-06,Новолипецкий металлургический комбинат. БО-07,Новолипецкий металлургический комбинат. БО-11,Новолипецкий металлургический комбинат. БО-12,Новолипецкий металлургический комбинат. БО-13,Новопластуновское. 01,НПК Уралвагонзавод. 01,НПК Уралвагонзавод. 02,НПК Уралвагонзавод. БО-01,НПК Уралвагонзавод. БО-02,НПО Сатурн. 02,НПО Сатурн. 03,ОАО DOMO. БО-01,ОАО DOMO. БО-02,Обувьрус. 01,ОГК-2. 01,ОГК-6. 01,ОКЕЙ. 02,ОКЕЙ. БО-04,ОКЕЙ. БО-05,ОМЗ. 05,ОМЗ. 06,ОПК ОБОРОНПРОМ. 01,ОПК ОБОРОНПРОМ. 02,ПО УОМЗ. 04,Разгуляй-Финанс. 03,Разгуляй-Финанс. 04,Разгуляй-Финанс. БО-01,Разгуляй-Финанс. БО-02,Разгуляй-Финанс. БО-03,Роснефть. 04,Роснефть. 05,Роснефть. 06,Роснефть. 07,Роснефть. 08,Роснефть. 09,Роснефть. 10,Роснефть. БО-02,Роснефть. БО-05,Роснефть. БО-06,Роснефть. БО-07,Роснефть. БО-08,Роснефть. БО-09,Роснефть. БО-10,Роснефть. БО-18,Роснефть. БО-19,Роснефть. БО-20,Роснефть. БО-21,Роснефть. БО-22,Роснефть. БО-23,Роснефть. БО-25,Роснефть. БО-26,РусГидро. 01,РусГидро. 02,РусГидро. 07,РусГидро. 08,РусГидро. 09,Русская Аквакультура (бывш. Русское море). БО-01,Русское Море (АО). 01,РуссНефть. 01,Северсталь. БО-01,Северсталь. БО-02,Северсталь. БО-04,Сибирская Аграрная Группа. 02,СИБМЕТИНВЕСТ. 01,СИБМЕТИНВЕСТ. 02,Силовые машины. 02,Синергия. 03,Синергия. БО-01,СОЛЛЕРС. 02,СОЛЛЕРС. БО-02,Т Плюс (бывш. Волжская ТГК). 01 (ранее ТГК-5. 01),Т Плюс (бывш. Волжская ТГК). 01 (ранее ТГК-6. 01),Т Плюс (бывш. Волжская ТГК). 01 (ранее ТГК-9. 01),Татнефть. БО-01,ТВЗ. 03,ТГК-1. 01,ТГК-1. 02,ТГК-1. 03,ТГК-1. 04,ТГК-2. БО-02,ТД Копейка (ОАО). 02,ТД Копейка (ОАО). 03,ТД Спартак-Казань. БО-01,ТМК. 03,ТМК. БО-01,Трансмашхолдинг. 02,Трансмашхолдинг. БО-01,Транснефть. 01,Транснефть. 03,Транснефть. БО-01,Транснефть. БО-02,Транснефть. БО-03,Тюменьэнерго. 02,УК ГидроОГК. 01,УМПО. 03,Фортум (ТГК-10). 01,ФСК ЕЭС. 04,ФСК ЕЭС. 06,ФСК ЕЭС. 07,ФСК ЕЭС. 08,ФСК ЕЭС. 09,ФСК ЕЭС. 10,ФСК ЕЭС. 11,ФСК ЕЭС. 12,ФСК ЕЭС. 13,ФСК ЕЭС. 15,ФСК ЕЭС. 18,ФСК ЕЭС. 19,ФСК ЕЭС. 21,ФСК ЕЭС. 22,ФСК ЕЭС. 24,ФСК ЕЭС. 25,ФСК ЕЭС. БО-01,ХК Металлоинвест. 01,ХК Металлоинвест. 02,ХК Металлоинвест. 03,ХК Металлоинвест. 05,ХК Металлоинвест. 06,ЧТПЗ. 01,ЧТПЗ. 03,ЧТПЗ. БО-01,Энел Россия (бывш. Энел ОГК-5). 01,Энел Россия (бывш. Энел ОГК-5). БО-01,Энел Россия (бывш. Энел ОГК-5). БО-02,Энел Россия (бывш. Энел ОГК-5). БО-15,Энел Россия (бывш. Энел ОГК-5). БО-18,Югинвестрегион. БО-01,Якутскэнерго. 02,Якутскэнерго. БО-01,ЯТЭК (бывш. Якутгазпром). БО-01
16.01.2015,128.69,0,146.58,112.87,0,0,110.27,94.13,96.54,96.22,137.17,121.2,113.03,120.33,112.64,0,105.54,86.65,0,0,0,0,0,0,0,0,0,105.8,115.16,127.41,0,105.41,129.01,136.44,120.99,136.72,91.25,0,0,0,0,0,0,121.42,0,144.79,116.37,137.43,0,0,0,0,0,0,0,115.11,106.85,0,126.93,115.07,127.43,114.58,98.9,92.86,114.86,119.79,0,99.36,120.59,109.48,111,0,0,96.1,0,0,0,0,0,128.48,0,0,0,0,0,0,89.73,94.01,135.34,125.26,0,0,119.65,117.02,0,0,0,0,0,0,0,0,0,0,0,0,124.31,0,0,0,0,0,0,126.27,0,128.16,0,85.35,86.36,143.42,143.92,44.8,48.8,44.74,0,0,153.79,130.63,130.63,130.63,0,156.06,124.22,0,110.5,103.9,134.99,0,0,0,0,0,0,0,0,0,0,126.45,0,0,0,126.21,132.33,136.43,104.82,120.01,0,100.02,106.21,107.65,0,0,117.73,119.11,123.23,128.64,109.42,0,0,0,0,0,0,0,132.03,127.45,100.95,100.18,113.61,129.54,100.55,100.55,0,0,124.93,124.93,0,0,0,98.13,107.42,0,0,0,119.95,126.67,118.64,0,0,130.96,126.61,130.88,107.53,98.99,93.28,101.48,101.48,103.47,87.08,119.74,105.45,105.47,136.58,111.74,111.74,111.74,0,0,0,0,0,0,0,0,111.29,110.28,114.43,116.1,0,106.25,0,0,0,0,0,0,0,0,115.67,0,0,0,0,127.16,140.56,95.06,0,0,0,0,105.26,131.56,81.05,0,0,128,0,0,0,0,176.09,138.42,108.06,108.45,117.42,0,0,0,0,0,109.69,110.51,115.49,98.39,118.27,99.39,110.09,70.96,120.38,89.07,90.72,114.03,142.5,114.48,112.45,116.49,128.61,129.76,134.25,128.93,128.18,0,119.07,0,0,0,0,0,0,0,0,0,76.91
23.01.2015,131,0,148.49,115.07,0,0,113.69,103.29,98.14,97.82,139.37,121.82,113.5,121.99,114.33,0,107.59,91.59,0,0,0,0,0,0,0,0,0,107.25,117.06,123.33,0,101.1,132.82,138.07,123.23,138.42,95.88,0,0,0,0,0,0,122.35,0,146.86,127.17,140.15,0,0,0,0,0,0,0,116.98,107.6,0,128.64,114.51,128.88,117.49,91.51,91.97,117.33,121.42,0,102.38,124.51,116.88,108.85,0,0,90.9,0,0,0,0,0,130.5,0,0,0,0,0,0,91.84,106.59,137.26,128.72,0,0,121.28,115.65,0,0,0,0,0,0,0,0,0,0,0,0,127.92,0,0,0,0,0,0,125.94,0,97.28,0,88.72,88.6,145.92,146.42,45.75,50.51,44.91,0,0,157.67,132.79,132.79,132.79,0,159.17,126.24,0,119.02,105.84,93.23,0,0,0,0,0,0,0,0,0,0,128.03,0,0,0,126.41,130.96,131.49,106.58,121.73,0,100.02,107.91,109.34,0,0,118.41,120.71,124.83,130.27,111.03,0,0,0,0,0,0,0,133.57,128.98,103.51,101.16,116.25,131.36,103.95,106.39,0,0,127.62,127.62,0,0,0,101.33,108.77,0,0,0,121.48,126.61,120.47,0,0,133.13,128.78,133.37,100.73,100.64,94.8,108.12,109.18,104.3,92.79,122.02,104.97,106.99,138.28,114.02,114.02,114.02,0,0,0,0,0,0,0,0,112.82,108.89,119.68,119.66,0,108.53,0,0,0,0,0,0,0,0,107.78,0,0,0,0,120.21,142.58,103.62,0,0,0,0,106.79,133.1,88.57,0,0,130.68,0,0,0,0,176.25,140.28,110.46,110.85,119.53,0,0,0,0,0,111.28,112.5,117.08,101.4,121.05,101.92,110.69,74.3,122.05,80.71,77.08,115.7,145.98,116.01,112.11,118.26,131.42,122.96,133.96,130.95,130.2,0,120.6,0,0,0,0,0,0,0,0,0,77.01
30.01.2015,134.41,0,150.41,117.47,0,0,117.03,104.89,99.74,99.42,141.28,123.65,115.23,123.64,116.03,0,109.64,95.52,0,0,0,0,0,0,0,0,0,111.74,118.08,126.29,0,106.26,134.45,139.7,124.93,140,97.51,0,0,0,0,0,0,124.79,0,148.73,129.2,142.87,0,0,0,0,0,0,0,115.87,109.98,0,130.66,120.25,130.63,119.44,100.13,100.59,119.08,123.05,0,104.4,127,115.71,110.56,0,0,93,0,0,0,0,0,131.71,0,0,0,0,0,0,93.95,105.6,139.18,132.07,0,0,123.52,111.72,0,0,0,0,0,0,0,0,0,0,0,0,128.56,0,0,0,0,0,0,128.11,0,99.94,0,104.71,104.27,148.41,157.39,60.12,61.3,58.97,0,0,159.99,134.95,134.95,134.95,0,162.31,127.44,0,121.13,106.33,94.86,0,0,0,0,0,0,0,0,0,0,130.62,0,0,0,127.44,129.6,91.22,104.78,123.54,0,100.02,110.6,110.29,0,0,119.16,122.32,126.44,131.9,106.41,0,0,0,0,0,0,0,95.21,130.51,105.05,102.13,118.89,133.09,107.35,108.82,0,0,130.3,130.3,0,0,0,104.75,111.62,0,0,0,123.01,128.3,124,0,0,116.14,130.95,135.86,112.6,104.95,96.33,109.65,113.15,111.1,104.12,124.3,106.49,108.51,139.99,116.3,116.3,116.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,114.36,114.33,119.8,121.29,0,111.01,0,0,0,0,0,0,0,0,109.59,0,0,0,0,129.88,144.59,107.56,0,0,0,0,108.33,134.63,91.4,0,0,133.37,0,0,0,0,178.4,142.61,112.86,113.25,124.29,0,0,0,0,0,112.86,114.19,118.66,105.04,122.39,105.1,113.57,80.88,123.73,82.34,82.27,108.83,148.35,77.65,116.95,121.18,132.78,131.67,135.17,132.78,132.04,0,122.14,0,0,0,0,0,0,0,0,0,77.11
06.02.2015,137.28,0,152.33,119.86,0,0,120.61,102.89,98.9,100.9,143.14,124.63,121.27,125.3,122.98,0,111.69,97.23,0,0,0,0,0,0,0,0,0,116.96,125.44,127.73,0,111.72,95.7,96.7,87.23,95.59,99.14,0,0,0,0,0,0,125.41,0,151.14,82.38,145.56,0,0,0,0,0,0,0,122.95,112.8,0,132.67,123.56,132.76,123.56,103.54,107.18,118.22,124.68,0,106.41,127.91,121.15,111.5,0,0,94.97,0,0,0,0,0,131.92,0,0,0,0,0,0,105.15,107.24,141.1,136.8,0,0,125.15,116.53,0,0,0,0,0,0,0,0,0,0,0,0,134.19,0,0,0,0,0,0,131.41,0,101.49,0,105.23,105.21,158.4,159.88,62.73,60.73,60.26,0,0,162.49,137.1,137.1,137.1,0,105.12,128.73,0,123.29,111.23,93.49,0,0,0,0,0,0,0,0,0,0,132.37,0,0,0,129.9,131.23,92.83,108.63,123.45,0,100.02,112.3,111.99,0,0,122.54,122.52,125.53,133.03,109.5,0,0,0,0,0,0,0,96.74,92.16,106.59,103.11,121.52,134.92,110.76,113.69,0,0,133.01,132.99,0,0,0,107.57,113.55,0,0,0,124.55,129.98,125.78,0,0,132.46,133.12,138.47,104.11,108.43,97.85,111.18,114.68,112.84,100.58,126.58,109.02,110.04,141.7,118.58,118.58,118.58,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,115.89,115.73,126.94,124.99,0,112.1,0,0,0,0,0,0,0,0,111.14,0,0,0,0,132.73,146.6,109.11,0,0,0,0,109.86,136.16,96.98,0,0,136.05,0,0,0,0,180.56,144.75,115.25,115.64,126.4,0,0,0,0,0,106.74,116.63,120.24,107.68,124.88,107.68,115.12,85.36,125.41,83.97,83.79,110.51,99.96,79.97,124.1,122.74,135.1,130.37,131.36,134.75,134.12,0,123.67,0,0,0,0,0,0,0,0,0,77.2
13.02.2015,140.11,0,154.25,122.26,0,0,124.06,103.68,100.5,106.4,145.59,85.71,78.45,83.83,78.72,0,113.75,101.74,0,0,0,0,0,0,0,0,0,120.41,125.4,131.16,0,109.41,98.83,101.01,84.48,99.69,103.77,0,0,0,0,0,0,129.96,0,0,89.77,148.08,0,0,0,0,0,0,0,124.82,114.27,0,134.59,126.29,134.6,126.36,105.15,107.45,120.97,126.32,0,111.92,131.57,122.9,114.79,0,0,98.7,0,0,0,0,0,135.75,0,0,0,0,0,0,109.97,109.84,143.01,139.73,0,0,126.78,117.06,0,0,0,0,0,0,0,0,0,0,0,0,134.32,0,0,0,0,0,0,131.98,0,82.82,0,106.08,106.82,160.9,162.38,64.34,63.7,62.39,0,0,0,139.26,139.26,139.26,0,109.07,129.23,0,126.95,116.4,97.62,0,0,0,0,0,0,0,0,0,0,133.95,0,0,0,131.95,95.46,100.05,110.46,126.05,0,100.02,113.99,113.69,0,0,126.39,126.89,121.08,134.26,111.11,0,0,0,0,0,0,0,94.75,93.46,108.14,104.09,124.16,136.74,114.1,117.09,0,0,135.67,135.67,0,0,0,110.83,116.1,0,0,0,126.08,131.67,128.92,0,0,134.63,135.28,139.81,112.68,111.68,99.38,102.23,116.22,114.37,94.38,128.87,111.54,111.56,143.4,120.87,120.87,120.87,105.87,105.87,105.87,105.87,105.87,105.87,105.87,105.87,119.42,118.67,90.23,86.34,0,116.71,0,0,0,0,0,0,0,0,116.18,0,0,0,0,134.75,148.62,78.17,0,0,0,0,111.4,137.7,101.44,0,0,138.74,0,0,0,0,182.72,147.01,117.65,118.04,131.11,0,0,0,0,0,108.32,118.81,121.82,110.32,126.1,110.32,116.85,88.67,127.09,97.8,85.32,116.82,102.43,81.5,124.01,124.29,133.86,84.03,87.69,134.17,132.89,0,125.21,0,0,0,0,0,0,0,0,0,77.3
20.02.2015,142.41,0,156.16,124.66,0,0,127.47,106.82,102.12,110.1,103.23,87.37,82.42,84.68,81.67,0,115.8,102.35,0,0,0,0,0,0,0,0,0,84.01,88.98,94.21,0,114.92,99.01,99.02,91.15,101.99,104.4,0,0,0,0,0,0,131.96,0,0,90.7,150.65,0,0,0,0,0,0,0,127.46,116.25,0,136.4,128.12,136.22,128.16,109.12,106.94,126.07,127.95,0,113.95,133.19,127.25,117.64,0,0,101.42,0,0,0,0,0,140.56,0,0,0,0,0,0,108.09,113.61,144.93,139.43,0,0,128.41,118.92,0,0,0,0,0,0,0,0,0,0,0,0,135.95,0,0,0,0,0,0,133.92,0,81.86,0,108.28,108.05,98.16,99.64,68.4,68.31,66.84,0,0,0,141.42,141.42,141.42,0,113.37,126.7,0,129.5,115.07,97.7,0,0,0,0,0,0,0,0,0,0,95.22,0,0,0,134.28,96.32,101.54,112.22,127.77,0,99.98,107.7,115.38,0,0,126.04,126.74,124.84,136.29,112.72,0,0,0,0,0,0,0,96.28,95,118.67,105.07,126.8,138.56,117.51,120.5,0,0,138.36,138.36,0,0,0,112.27,117.95,0,0,0,127.62,133.36,130.74,0,0,140.89,137.45,139.67,115.33,114.83,100.9,115.85,117.75,115.89,94.9,131.15,113.07,113.09,100.73,123.15,123.15,123.15,108.15,108.15,108.15,108.15,108.15,108.15,108.15,108.15,119.95,119.51,86.36,87.97,0,119.62,0,0,0,0,0,0,0,0,118.2,0,0,0,0,137.26,150.63,83.44,0,0,0,0,112.93,139.23,109.07,0,0,141.42,0,0,0,0,184.88,149.24,120.05,120.44,133.97,0,0,0,0,0,116.91,120.25,123.4,112.8,128.55,112.9,120.15,92.06,128.77,99.43,90.15,118.51,105.86,83.04,125.35,124.86,138.51,88.41,85.05,138.51,137.76,0,126.74,0,0,0,0,0,0,0,0,0,76.22
27.02.2015,142.6,0,158.13,126.97,0,0,130.96,107.03,103.72,108.2,106.77,88.78,84.12,88.89,83.37,0,117.85,104.82,0,0,0,0,0,0,0,0,0,89.65,90.4,96.54,0,116.54,100.56,100.74,95.84,104.29,106.08,0,0,0,0,0,0,133.76,0,0,95.18,153.01,0,0,0,0,0,0,0,129.55,117.63,0,138.1,130.03,138.2,130.07,111.06,110.19,133.73,129.58,0,115.96,135.28,129.35,119.34,0,0,109.38,0,0,0,0,0,141.58,0,0,0,0,0,0,110.2,117.16,146.85,143.47,0,0,130.02,120.12,0,0,0,0,0,0,0,0,0,0,0,0,95.02,0,0,0,0,0,0,135.73,0,81.64,0,110.2,109.97,97.19,101.17,76.02,75.6,75.35,0,0,0,143.58,143.58,143.58,0,117.22,128,0,131.66,116.84,99.38,0,0,0,0,0,0,0,0,0,0,96.8,0,0,0,135.92,96.98,103.27,114.4,129.48,0,99.98,109.4,117.08,0,0,127.64,125.35,126.44,138.12,113.58,0,0,0,0,0,0,0,97.11,96.53,115.72,106.05,129.43,93.01,120.91,120.49,0,0,141.04,141.04,0,0,0,114.24,119.94,0,0,0,129.15,135.05,131.78,0,0,127.46,139.18,139.45,115.59,115.98,102.83,119.79,120.14,102.92,102.92,133.43,114.59,114.59,102.44,125.43,125.43,125.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,121.39,121.04,84.62,85.08,0,121.77,0,0,0,0,0,0,0,0,119.53,0,0,0,0,139.27,98.34,85.99,0,0,0,0,114.47,0,112.08,0,0,144.11,0,0,0,0,187.03,150.43,122.45,122.84,135.18,0,0,0,0,0,118.5,121.69,120.49,114.33,130.04,114.68,120.88,89.74,130.45,101.06,90.87,120.68,107.76,85.67,126.4,127.64,140.33,88.71,88.62,140.34,139.63,0,128.27,0,0,0,0,0,0,0,0,0,85.96
06.03.2015,144.96,0,160.05,129.45,0,0,134.36,115.3,107.3,109.8,110.1,90.2,85.82,90.19,85.82,0,119.9,106.54,0,0,0,0,0,0,0,0,0,87.35,91.45,99.98,0,118.28,102.72,102.22,90.57,105.2,107.66,0,0,0,0,0,0,135.93,0,0,94.68,155.36,0,0,0,0,0,0,0,131.41,119.69,0,140.05,131.94,140.05,132.34,112.67,110.18,131.9,131.21,0,119.97,137.27,131.14,121.04,0,0,108.88,0,0,0,0,0,141.64,0,0,0,0,0,0,112.31,119.32,148.77,95.32,0,0,131.65,123.09,0,0,0,0,0,0,0,0,0,0,0,0,97.38,0,0,0,0,0,0,137.46,0,83.17,0,69.15,69.87,61.8,102.71,76.14,76.37,75.03,0,0,0,145.73,145.73,145.73,0,121.75,95.14,0,134.04,118.5,101.51,0,0,0,0,0,0,0,0,0,0,97.39,0,0,0,135.57,99.11,100.29,116.15,131.2,0,99.98,111.09,118.78,0,0,129.94,129.93,129.94,139.75,116.44,0,0,0,0,0,0,0,98.64,98.06,112.76,107.02,132.02,94.5,124.32,123.9,0,0,143.73,143.73,0,0,0,116.84,124.85,0,0,0,130.68,136.74,134.9,0,0,129.63,141.74,139.44,117.63,117.63,104.45,121.67,121.67,98.96,104.45,135.71,116.12,116.12,104.15,127.71,127.71,127.71,112.72,112.72,112.72,112.72,112.72,112.72,112.72,112.72,122.93,122.53,89.15,89.12,0,124.83,0,0,0,0,0,0,0,0,121.39,0,0,0,0,141.64,100.74,87.55,0,0,0,0,116,0,113.13,0,0,146.79,0,0,0,0,189.19,152.36,124.84,125.23,137.38,0,0,0,0,0,120.08,122.83,122.07,116.21,131.52,116.96,123.01,91.37,132.12,102.69,93.18,122.36,111.33,87.21,129.12,128.86,141.57,91.83,90.61,141.93,141.15,0,129.81,0,0,0,0,0,0,0,0,0,86.22
13.03.2015,147.27,0,161.97,131.9,0,0,137.87,110.1,108.9,111.4,113.49,92.68,84.11,92.54,87.54,0,121.95,109.18,0,0,0,0,0,0,0,0,0,88.06,94.04,101.42,0,119.96,104.56,104.6,97.27,107.5,109.29,0,0,0,0,0,0,138.25,0,0,97.53,157.72,0,0,0,0,0,0,0,133,121.36,0,141.8,133.85,141.82,134.25,107.61,111.75,134.32,132.84,0,121.98,139.45,133.58,124.23,0,0,110.6,0,0,0,0,0,144.6,0,0,0,0,0,0,114.42,121.86,100.82,97.82,0,0,133.28,125.24,0,0,0,0,0,0,0,0,0,0,0,0,98.95,0,0,0,0,0,0,139.17,0,90.97,0,74.52,74.4,63.33,104.24,78.88,79.28,74.86,0,0,0,147.89,147.89,147.89,0,125.77,95.4,0,137,120.07,104.31,0,0,0,0,0,0,0,0,0,0,98.97,0,0,0,139.29,100.99,101.91,117.85,133.1,0,99.98,112.79,120.47,0,0,130.84,134.52,131.54,141.38,118.55,0,0,0,0,0,0,0,100.21,99.6,120.8,108,134.66,95.92,127.72,127.3,0,0,146.41,146.41,0,0,0,118.47,126.58,0,0,0,132.22,138.42,136.72,0,0,131.8,143.91,139.93,120.28,120.28,105.97,123.21,123.56,100.48,105.97,137.99,117.64,117.64,105.85,129.99,129.99,129.99,115,115,115,115,115,115,115,115,124.46,129.09,92.59,92.6,0,127.19,0,0,0,0,0,0,0,0,125.9,0,0,0,0,143.65,103.14,89.1,0,0,0,0,117.53,0,113.95,0,0,149.48,0,0,0,0,190.85,154.88,127.24,127.63,137.79,0,0,0,0,0,121.66,124.27,118.65,117.75,132.65,118.35,123.57,94.77,133.8,102.79,95.92,123.25,114,88.74,131.53,130.86,135.59,94.78,94.52,143.29,139.41,0,131.34,0,0,0,0,0,0,0,0,0,86.32
20.03.2015,149.57,0,163.74,134.29,0,0,141.21,111.7,111.3,120.45,116.48,94.85,86.81,94.84,86.28,0,124.01,112.48,0,0,0,0,0,0,0,0,0,91.35,94.72,100.26,0,119.47,106.13,106.23,99.47,109.8,114.92,0,0,0,0,0,0,140.12,0,0,99.45,100.45,0,0,0,0,0,0,0,134.67,122.99,0,0,136.29,0,135.8,116.79,116.89,137.81,134.47,0,121.98,141.19,135.43,125.76,0,0,113.33,0,0,0,0,0,146.52,0,0,0,0,0,0,116.53,125.28,102.74,99.66,0,0,131.93,127.66,0,0,0,0,0,0,0,0,0,0,0,0,99.84,0,0,0,0,0,0,140.95,0,105.27,0,74.81,74.64,64.86,105.77,80.02,80.39,79.22,0,0,0,150.05,150.05,150.05,0,129.69,97.63,0,138.75,122.06,106.07,0,0,0,0,0,0,0,0,0,0,100.55,0,0,0,142.38,103.47,103.52,119.6,135.1,0,99.98,84.54,122.17,0,0,133.05,132.95,133.15,100.8,120.77,0,0,0,0,0,0,0,101.75,101.13,129.85,108.98,137.29,97.89,132.12,131.63,0,0,149.1,149.1,0,0,0,121.76,127.28,0,0,0,133.75,140.11,138.54,0,0,133.96,146.08,142.42,121.93,121.45,109,124.74,125.54,121.22,109.82,140.28,119.17,109.17,107.56,132.31,132.33,132.31,117.28,117.28,117.28,117.28,117.28,117.28,117.28,117.28,127.1,130.63,93.98,94.13,0,129.89,0,0,0,0,0,0,0,0,126.45,0,0,0,0,145.72,105.53,88.7,0,0,0,0,119.07,0,114.77,0,0,152.16,0,0,0,0,193.41,157.42,129.64,130.03,144.48,0,0,0,0,0,123.24,126.29,120.23,120.18,134.13,120.18,126.12,99.63,135.48,104.42,96.24,124.72,116.76,90.27,132.79,132.57,135.59,96.84,96.83,143.29,140.64,0,132.88,0,0,0,0,0,0,0,0,0,86.26
