Date;A2A.MI;ANIM.MI;ATL.MI;AZM.MI;BMED.MI;BMPS.MI;BP.MI;BPE.MI;BZU.MI;CNHI.MI;CPR.MI;ENEL.MI;ENI.MI;EXO.MI;FBK.MI;FCA.MI;FNC.MI;G.MI;ISP.MI;IT.MI;LUX.MI;MB.MI;MONC.MI;MS.MI;PMI.MI;PRY.MI;PST.MI;RACE.SW;SFER.MI;SPM.MI;SRG.MI;STM.MI;TEN.MI;TIT.MI;TRN.MI;UBI.MI;UCG.MI;UNI.MI;US.MI;YNAP.MI
10.08.2001;2,24;0,00;0,00;0,00;11,28;0,04;6,60;11,02;9,00;0,00;0,00;6,59;14,49;6,96;0,00;7,25;0,00;35,40;3,36;8,67;19,96;12,96;0,00;1,29;9,46;0,00;0,00;0,00;0,00;0,80;0,00;37,70;0,00;10,47;0,00;0,00;3,08;0,65;0,24;0,00
17.08.2001;2,24;0,00;0,00;0,00;12,33;0,04;6,50;10,84;8,52;0,00;0,00;6,57;14,39;7,09;0,00;7,29;0,00;36,50;3,19;9,26;20,00;13,05;0,00;1,36;9,05;0,00;0,00;0,00;0,00;0,81;0,00;35,15;0,00;10,83;0,00;0,00;2,93;0,67;0,23;0,00
24.08.2001;2,18;0,00;0,00;0,00;12,67;0,04;6,20;10,60;8,49;0,00;0,00;6,45;13,86;6,99;0,00;7,10;0,00;36,05;3,12;8,68;19,00;12,88;0,00;1,34;8,57;0,00;0,00;0,00;0,00;0,82;0,00;34,85;0,00;10,51;0,00;0,00;2,95;0,66;0,23;0,00
31.08.2001;2,18;0,00;0,00;0,00;12,68;0,04;6,33;10,60;8,00;0,00;0,00;6,40;13,38;7,04;0,00;7,17;0,00;35,50;3,40;8,92;18,95;13,19;0,00;1,37;8,91;0,00;0,00;0,00;0,00;0,84;0,00;38,20;0,00;9,85;0,00;0,00;3,08;0,67;0,23;0,00
07.09.2001;2,15;0,00;0,00;0,00;11,97;0,04;6,14;10,57;7,99;0,00;0,00;6,40;13,65;7,10;0,00;7,10;0,00;35,50;3,43;8,58;18,70;13,42;0,00;1,37;8,62;0,00;0,00;0,00;0,00;0,80;0,00;33,55;0,00;9,55;0,00;0,00;2,98;0,67;0,23;0,00
14.09.2001;2,10;0,00;0,00;0,00;12,72;0,04;6,02;9,99;7,80;0,00;0,00;6,12;13,57;6,83;0,00;6,86;0,00;34,60;3,18;8,16;17,57;12,61;0,00;1,30;7,63;0,00;0,00;0,00;0,00;0,81;0,00;29,33;0,00;9,52;0,00;0,00;2,52;0,67;0,22;0,00
21.09.2001;1,92;0,00;0,00;0,00;11,41;0,03;5,64;9,84;7,54;0,00;0,00;5,60;14,28;6,54;0,00;5,67;0,00;32,25;2,74;8,21;13,50;10,83;0,00;1,14;6,17;0,00;0,00;0,00;0,00;0,71;0,00;24,80;0,00;8,92;0,00;0,00;2,30;0,67;0,19;0,00
28.09.2001;1,73;0,00;0,00;0,00;8,55;0,03;5,86;10,05;6,45;0,00;0,00;5,00;14,10;5,85;0,00;4,32;0,00;29,12;2,09;7,96;13,50;8,37;0,00;1,02;5,56;0,00;0,00;0,00;0,00;0,53;0,00;20,73;0,00;7,12;0,00;0,00;2,01;0,64;0,18;0,00
05.10.2001;1,90;0,00;0,00;0,00;5,94;0,03;5,89;10,24;7,14;0,00;0,00;5,48;14,70;4,81;0,00;5,25;0,00;25,45;2,54;7,89;15,74;10,43;0,00;1,27;6,16;0,00;0,00;0,00;0,00;0,62;0,00;23,52;0,00;6,88;0,00;0,00;2,64;0,60;0,18;0,00
12.10.2001;1,97;0,00;0,00;0,00;6,47;0,03;5,75;10,27;7,24;0,00;0,00;5,85;14,60;4,91;0,00;4,66;0,00;29,21;2,26;8,07;15,47;10,83;0,00;1,20;6,34;0,00;0,00;0,00;0,00;0,60;0,00;26,15;0,00;7,47;0,00;0,00;2,55;0,63;0,20;0,00
19.10.2001;2,09;0,00;0,00;0,00;6,70;0,03;5,75;10,27;7,79;0,00;0,00;5,84;14,48;5,38;0,00;4,95;0,00;29,99;2,47;8,12;16,70;11,18;0,00;1,15;6,65;0,00;0,00;0,00;0,00;0,69;0,00;30,30;0,00;8,83;0,00;0,00;2,51;0,65;0,21;0,00
26.10.2001;2,01;0,00;0,00;0,00;7,92;0,03;5,69;10,36;7,62;0,00;0,00;5,71;13,09;5,28;0,00;5,04;0,00;29,65;2,48;8,27;16,70;11,77;0,00;1,17;6,76;0,00;0,00;0,00;0,00;0,62;0,00;29,65;0,00;9,10;0,00;0,00;2,39;0,65;0,20;0,00
02.11.2001;2,15;0,00;0,00;0,00;8,96;0,03;5,42;10,08;7,75;0,00;0,00;5,53;11,45;5,40;0,00;5,25;0,00;30,90;2,64;8,25;18,60;12,23;0,00;1,16;7,47;0,00;0,00;0,00;0,00;0,68;0,00;34,05;0,00;9,17;0,00;0,00;2,61;0,67;0,19;0,00
09.11.2001;2,03;0,00;0,00;0,00;8,56;0,03;4,79;8,93;7,37;0,00;0,00;5,39;13,63;5,55;0,00;4,78;0,00;31,05;2,45;7,85;17,60;11,85;0,00;1,13;7,42;0,00;0,00;0,00;0,00;0,67;0,00;32,60;0,00;9,32;0,00;0,00;2,59;0,67;0,20;0,00
16.11.2001;2,15;0,00;0,00;0,00;8,56;0,03;3,85;8,78;6,89;0,00;0,00;5,29;13,37;5,28;0,00;4,98;0,00;30,90;2,42;7,95;18,50;11,85;0,00;1,08;7,76;0,00;0,00;0,00;0,00;0,66;0,00;35,65;0,00;9,07;0,00;0,00;2,71;0,66;0,22;0,00
23.11.2001;2,27;0,00;0,00;0,00;9,61;0,03;4,39;9,08;7,32;0,00;0,00;5,85;14,80;5,43;0,00;5,44;0,00;30,30;2,31;7,97;19,48;11,92;0,00;1,06;8,62;0,00;0,00;0,00;0,00;0,61;0,00;39,90;0,00;9,21;0,00;0,00;2,83;0,66;0,22;0,00
30.11.2001;2,29;0,00;0,00;0,00;9,64;0,03;4,51;9,10;7,28;0,00;0,00;5,54;13,36;5,82;0,00;5,32;0,00;30,90;2,68;7,35;18,24;12,40;0,00;1,15;8,38;0,00;0,00;0,00;0,00;0,64;0,00;39,05;0,00;9,75;0,00;0,00;2,84;0,66;0,22;0,00
07.12.2001;2,24;0,00;0,00;0,00;10,18;0,03;4,25;9,16;7,73;0,00;0,00;5,42;14,28;5,86;0,00;5,16;0,00;31,05;2,54;6,34;17,29;12,02;0,00;1,14;8,36;0,00;0,00;0,00;0,00;0,63;0,00;38,10;0,00;9,86;0,00;0,00;2,65;0,66;0,22;0,00
14.12.2001;2,38;0,00;0,00;0,00;10,23;0,03;4,40;9,24;7,70;0,00;0,00;5,35;13,77;5,65;0,00;5,31;0,00;30,65;2,56;6,38;17,93;12,76;0,00;1,17;9,14;0,00;0,00;0,00;0,00;0,67;0,00;39,60;0,00;9,51;0,00;0,00;2,82;0,67;0,23;0,00
21.12.2001;2,25;0,00;0,00;0,00;10,48;0,03;4,52;9,33;7,19;0,00;0,00;5,51;13,96;5,73;0,00;4,84;0,00;31,10;2,48;6,91;18,19;12,40;0,00;1,12;8,16;0,00;0,00;0,00;0,00;0,64;0,00;34,95;0,00;9,84;0,00;0,00;2,62;0,67;0,22;0,00
28.12.2001;2,24;0,00;0,00;0,00;10,19;0,03;4,51;9,33;7,10;0,00;0,00;5,28;13,11;5,15;0,00;4,82;0,00;30,50;2,52;6,73;18,13;12,80;0,00;1,13;8,11;0,00;0,00;0,00;0,00;0,69;2,34;35,25;0,00;9,21;0,00;0,00;2,78;0,67;0,21;0,00
04.01.2002;2,27;0,00;0,00;0,00;9,88;0,03;4,68;9,33;7,43;0,00;0,00;5,45;13,48;5,04;0,00;5,01;0,00;33,88;2,63;6,83;18,43;12,58;0,00;1,14;8,21;0,00;0,00;0,00;0,00;0,69;2,32;36,00;0,00;9,51;0,00;0,00;2,84;0,69;0,21;0,00
11.01.2002;2,21;0,00;0,00;0,00;10,09;0,03;4,96;9,24;7,35;0,00;0,00;5,29;13,13;5,15;0,00;5,08;0,00;34,32;2,53;6,86;18,42;12,40;0,00;1,17;8,59;0,00;0,00;0,00;0,00;0,73;2,36;38,75;0,00;9,86;0,00;0,00;2,81;10,71;0,22;0,00
18.01.2002;2,14;0,00;0,00;0,00;10,06;0,03;4,95;9,27;7,53;0,00;0,00;5,47;13,47;5,22;0,00;4,92;0,00;30,60;2,56;6,69;19,03;12,29;0,00;1,15;8,53;0,00;0,00;0,00;0,00;0,77;2,34;37,15;0,00;9,45;0,00;0,00;2,84;0,69;0,25;0,00
25.01.2002;2,14;0,00;0,00;0,00;10,65;0,03;5,05;9,18;7,49;0,00;0,00;5,58;12,85;5,05;0,00;4,66;0,00;30,35;2,68;6,76;19,20;12,30;0,00;1,14;8,18;0,00;0,00;0,00;0,00;0,71;2,35;34,55;0,00;9,46;0,00;0,00;2,78;0,70;0,25;0,00
01.02.2002;2,10;0,00;0,00;0,00;9,51;0,03;4,94;9,27;7,39;0,00;0,00;5,57;13,78;5,03;0,00;4,73;0,00;30,20;2,73;6,63;19,60;12,32;0,00;1,17;8,19;0,00;0,00;0,00;0,00;0,74;2,51;35,50;0,00;9,51;0,00;0,00;2,88;0,70;0,26;0,00
08.02.2002;2,13;0,00;0,00;0,00;9,16;0,03;4,79;9,12;7,91;0,00;0,00;5,60;13,93;5,03;0,00;4,80;0,00;30,09;2,79;7,35;18,83;12,27;0,00;1,25;8,35;0,00;0,00;0,00;0,00;0,76;2,50;35,75;0,00;9,39;0,00;0,00;2,80;0,69;0,26;0,00
15.02.2002;2,10;0,00;0,00;0,00;9,28;0,03;4,74;9,37;7,67;0,00;0,00;5,60;13,98;5,25;0,00;4,37;0,00;29,01;2,48;7,23;18,99;12,15;0,00;1,27;8,30;0,00;0,00;0,00;0,00;0,74;2,53;34,05;0,00;8,84;0,00;0,00;2,68;0,69;0,25;0,00
22.02.2002;1,95;0,00;0,00;0,00;8,14;0,03;4,70;9,54;8,27;0,00;0,00;5,50;14,58;5,01;0,00;4,31;0,00;28,59;2,47;7,79;19,60;12,25;0,00;1,25;8,72;0,00;0,00;0,00;0,00;0,74;2,51;35,15;0,00;8,94;0,00;0,00;2,71;0,68;0,25;0,00
01.03.2002;1,83;0,00;0,00;0,00;8,52;0,03;4,49;9,63;8,57;0,00;0,00;5,53;15,10;4,95;0,00;3,91;0,00;28,50;2,31;7,64;20,90;11,72;0,00;1,24;8,85;0,00;0,00;0,00;0,00;0,78;2,50;31,55;0,00;8,99;0,00;0,00;2,59;0,69;0,24;0,00
08.03.2002;1,90;0,00;0,00;0,00;7,80;0,03;4,51;9,69;8,65;0,00;0,00;5,55;15,27;4,67;0,00;4,10;0,00;27,45;2,55;7,67;20,85;12,46;0,00;1,29;9,50;0,00;0,00;0,00;0,00;0,85;2,52;35,50;0,00;9,52;0,00;0,00;2,84;0,68;0,29;0,00
15.03.2002;1,91;0,00;0,00;0,00;8,50;0,03;4,74;9,77;9,10;0,00;0,00;5,51;14,87;4,80;0,00;4,42;0,00;29,45;2,70;7,70;21,35;12,35;0,00;1,22;10,10;0,00;0,00;0,00;0,00;0,88;2,45;39,15;0,00;9,87;0,00;0,00;2,93;0,69;0,30;0,00
22.03.2002;1,93;0,00;0,00;0,00;9,79;0,04;4,62;9,95;9,68;0,00;0,00;5,61;15,47;4,95;0,00;4,44;0,00;28,77;2,84;7,67;22,00;12,12;0,00;1,27;10,11;0,00;0,00;0,00;0,00;0,88;2,46;37,45;0,00;9,71;0,00;0,00;2,99;0,68;0,29;0,00
29.03.2002;1,93;0,00;0,00;0,00;9,86;0,03;4,68;10,05;9,45;0,00;0,00;5,44;15,30;5,08;0,00;4,48;0,00;28,99;2,89;7,60;21,88;11,89;0,00;1,22;9,90;0,00;0,00;0,00;0,00;0,87;2,46;38,05;0,00;9,84;0,00;0,00;3,05;0,68;0,29;0,00
05.04.2002;1,93;0,00;0,00;0,00;10,33;0,04;4,73;10,11;9,70;0,00;0,00;5,46;15,71;5,21;0,00;4,42;0,00;28,42;3,16;7,41;22,95;12,37;0,00;1,22;9,64;0,00;0,00;0,00;0,00;0,89;2,46;38,00;0,00;5,55;0,00;0,00;3,59;0,68;0,29;0,00
12.04.2002;1,94;0,00;0,00;0,00;9,99;0,04;4,81;10,13;9,34;0,00;0,00;5,58;16,19;5,22;0,00;4,11;0,00;28,37;3,22;7,49;22,44;11,80;0,00;1,27;9,43;0,00;0,00;0,00;0,00;0,86;2,45;36,15;0,00;9,29;0,00;0,00;3,15;0,73;0,29;0,00
19.04.2002;1,87;0,00;0,00;0,00;9,75;0,04;5,16;10,14;9,37;0,00;0,00;5,71;16,95;5,08;0,00;3,94;0,00;28,76;3,38;7,80;21,80;11,87;0,00;1,33;9,45;0,00;0,00;0,00;0,00;0,86;2,45;34,55;0,00;8,91;0,00;0,00;3,21;0,73;0,29;0,00
26.04.2002;1,92;0,00;0,00;0,00;9,79;0,04;5,72;10,22;9,40;0,00;0,00;5,76;16,53;4,98;0,00;4,06;0,00;28,43;3,46;7,79;21,68;11,95;0,00;1,39;9,90;0,00;0,00;0,00;0,00;0,91;2,43;35,70;0,00;9,32;0,00;0,00;3,28;0,73;0,29;0,00
03.05.2002;1,86;0,00;0,00;0,00;9,81;0,04;5,95;10,30;9,50;0,00;0,00;5,71;17,02;5,15;0,00;3,60;0,00;27,44;3,40;7,89;22,87;11,53;0,00;1,40;9,41;0,00;0,00;0,00;0,00;0,89;2,47;34,50;0,00;8,87;0,00;0,00;3,25;0,73;0,30;0,00
10.05.2002;1,80;0,00;0,00;0,00;9,61;0,04;6,19;10,31;9,49;0,00;0,00;5,56;16,64;4,90;0,00;3,61;0,00;26,46;3,32;7,77;21,55;11,11;0,00;1,37;8,75;0,00;0,00;0,00;0,00;0,91;2,52;31,35;0,00;8,37;0,00;0,00;3,28;0,73;0,29;0,00
17.05.2002;1,75;0,00;0,00;0,00;9,35;0,04;5,72;10,39;8,95;0,00;0,00;5,60;16,77;4,96;0,00;3,66;0,00;26,20;3,06;8,21;21,65;11,13;0,00;1,32;9,10;0,00;0,00;0,00;0,00;0,93;2,35;31,80;0,00;8,65;0,00;0,00;3,15;0,72;0,28;0,00
24.05.2002;1,80;0,00;0,00;0,00;8,50;0,04;5,91;10,45;9,51;0,00;0,00;5,65;17,06;4,85;0,00;3,85;0,00;26,45;3,13;8,67;21,39;11,05;0,00;1,34;9,35;0,00;0,00;0,00;0,00;0,94;2,38;33,20;0,00;9,20;0,00;0,00;3,24;0,74;0,30;0,00
31.05.2002;1,74;0,00;0,00;0,00;8,19;0,04;5,78;10,51;9,14;0,00;0,00;5,62;17,05;5,08;0,00;3,81;0,00;25,09;2,92;8,75;21,35;10,59;0,00;1,29;8,85;0,00;0,00;0,00;0,00;0,92;2,34;30,90;0,00;8,83;0,00;0,00;3,12;0,73;0,27;0,00
07.06.2002;1,66;0,00;0,00;0,00;7,83;0,04;5,96;10,58;9,50;0,00;0,00;5,48;16,75;4,95;0,00;3,56;0,00;25,09;2,96;9,00;21,38;10,23;0,00;1,29;8,56;0,00;0,00;0,00;0,00;0,91;2,39;29,40;0,00;8,60;0,00;0,00;3,01;10,78;0,27;0,00
14.06.2002;1,53;0,00;0,00;0,00;7,55;0,04;5,95;10,60;9,32;0,00;0,00;5,32;16,59;4,93;0,00;3,57;0,00;24,21;3,00;8,44;20,78;9,80;0,00;1,27;8,44;0,00;0,00;0,00;0,00;0,92;2,36;24,49;0,00;8,06;0,00;0,00;2,88;0,72;0,25;0,00
21.06.2002;1,52;0,00;0,00;0,00;7,11;0,03;6,24;10,60;9,15;0,00;0,00;5,38;16,58;5,00;0,00;3,73;0,00;23,82;2,92;8,97;20,12;9,48;0,00;1,20;8,25;0,00;0,00;0,00;0,00;0,88;2,34;23,55;0,00;7,84;0,00;0,00;2,86;0,73;0,27;0,00
28.06.2002;1,46;0,00;0,00;0,00;6,61;0,03;6,88;10,54;9,14;0,00;0,00;4,81;16,55;5,15;0,00;3,43;0,00;23,95;2,89;8,93;19,12;9,52;0,00;1,17;8,34;0,00;0,00;0,00;0,00;0,90;2,37;23,65;0,00;7,93;0,00;0,00;2,81;0,74;0,28;0,00
05.07.2002;1,42;0,00;0,00;0,00;5,83;0,04;6,32;10,57;8,50;0,00;0,00;5,02;15,71;5,13;0,00;3,53;0,00;23,40;2,89;9,21;19,69;9,36;0,00;1,20;7,84;0,00;0,00;0,00;0,00;0,92;2,34;25,29;0,00;7,93;0,00;0,00;2,88;10,84;0,29;0,00
12.07.2002;1,44;0,00;0,00;0,00;6,06;0,04;5,82;10,24;8,42;0,00;0,00;4,94;16,00;4,76;0,00;3,60;0,00;23,24;2,58;9,14;17,00;8,75;0,00;1,15;7,66;0,00;0,00;0,00;0,00;0,95;2,41;25,27;0,00;8,02;0,00;0,00;2,86;0,72;0,28;0,00
19.07.2002;1,40;0,00;0,00;0,00;6,09;0,03;5,94;10,19;8,85;0,00;0,00;4,40;16,53;4,91;0,00;3,41;0,00;22,00;2,16;8,87;16,20;8,12;0,00;1,08;7,30;0,00;0,00;0,00;0,00;0,90;2,26;23,54;0,00;7,82;0,00;0,00;2,62;0,73;0,28;0,00
26.07.2002;1,31;0,00;0,00;0,00;5,38;0,03;5,53;10,05;8,70;0,00;0,00;4,09;15,92;4,67;0,00;3,30;0,00;20,50;2,19;8,97;14,95;7,93;0,00;1,06;7,71;0,00;0,00;0,00;0,00;0,82;2,29;24,30;0,00;8,17;0,00;0,00;2,45;0,72;0,28;0,00
02.08.2002;1,21;0,00;0,00;0,00;5,18;0,03;5,56;10,08;7,75;0,00;0,00;4,29;15,85;4,42;0,00;2,92;0,00;17,89;2,05;8,67;15,49;7,60;0,00;1,04;7,34;0,00;0,00;0,00;0,00;0,80;2,22;21,02;0,00;8,07;0,00;0,00;2,20;0,71;0,28;0,00
09.08.2002;1,22;0,00;0,00;0,00;5,56;0,03;5,42;9,99;7,60;0,00;0,00;4,15;16,25;4,02;0,00;2,71;0,00;19,16;2,01;8,53;15,11;7,86;0,00;1,10;7,37;0,00;0,00;0,00;0,00;0,81;2,28;19,50;0,00;7,92;0,00;0,00;2,28;0,72;0,28;0,00
16.08.2002;1,28;0,00;0,00;0,00;4,97;0,03;5,40;9,99;6,90;0,00;0,00;4,61;14,36;4,33;0,00;2,92;0,00;19,95;2,14;8,88;14,45;7,91;0,00;1,13;6,89;0,00;0,00;0,00;0,00;0,83;2,38;20,30;0,00;8,09;0,00;0,00;2,39;0,72;0,28;0,00
23.08.2002;1,29;0,00;0,00;0,00;5,26;0,03;5,05;9,96;7,21;0,00;0,00;4,85;13,51;4,08;0,00;2,92;0,00;20,02;2,06;8,83;14,70;7,80;0,00;1,10;6,95;0,00;0,00;0,00;0,00;0,85;2,43;20,44;0,00;8,11;0,00;0,00;2,39;0,72;0,27;0,00
30.08.2002;1,37;0,00;0,00;0,00;5,78;0,03;4,75;9,81;7,84;0,00;0,00;4,55;15,41;4,13;0,00;3,25;0,00;20,95;2,23;8,75;14,65;8,37;0,00;1,17;7,39;0,00;0,00;0,00;0,00;0,81;2,50;22,50;0,00;8,37;0,00;0,00;2,57;0,72;0,29;0,00
06.09.2002;1,29;0,00;0,00;0,00;6,15;0,03;4,92;9,19;7,20;0,00;0,00;4,36;15,37;4,47;0,00;3,24;0,00;19,38;2,33;8,78;13,75;7,99;0,00;1,17;7,03;0,00;0,00;0,00;0,00;0,79;2,42;20,59;0,00;8,11;0,00;0,00;2,43;0,71;0,30;0,00
13.09.2002;1,27;0,00;0,00;0,00;5,17;0,03;5,34;9,30;6,67;0,00;0,00;4,63;15,50;4,36;0,00;3,19;0,00;18,48;2,20;8,80;12,22;7,71;0,00;1,14;7,09;0,00;0,00;0,00;0,00;0,73;2,45;19,20;0,00;8,02;0,00;0,00;2,40;0,71;0,27;0,00
20.09.2002;1,21;0,00;0,00;0,00;5,15;0,03;5,17;9,34;6,80;0,00;0,00;4,61;15,70;4,13;0,00;3,06;0,00;16,81;2,22;8,76;12,67;7,73;0,00;1,09;7,12;0,00;0,00;0,00;0,00;0,73;2,45;17,80;0,00;7,89;0,00;0,00;2,46;0,71;0,25;0,00
27.09.2002;1,22;0,00;0,00;0,00;4,53;0,03;5,49;9,40;6,53;0,00;0,00;4,15;15,02;4,12;0,00;2,85;0,00;15,17;1,94;8,40;12,70;7,35;0,00;1,02;6,37;0,00;0,00;0,00;0,00;0,64;2,43;15,08;0,00;7,57;0,00;0,00;2,37;0,71;0,22;0,00
04.10.2002;1,15;0,00;0,00;0,00;3,88;0,02;5,37;9,49;6,11;0,00;0,00;4,21;15,20;3,91;0,00;2,79;0,00;15,58;1,72;8,05;13,98;7,08;0,00;0,97;6,28;0,00;0,00;0,00;0,00;0,70;2,44;14,95;0,00;7,45;0,00;0,00;2,35;11,01;0,23;0,00
11.10.2002;1,04;0,00;0,00;0,00;3,91;0,02;5,13;9,55;5,52;0,00;0,00;4,36;15,51;3,69;0,00;2,64;0,00;14,81;1,43;7,95;13,49;6,65;0,00;0,93;6,15;0,00;0,00;0,00;0,00;0,69;2,38;12,78;0,00;7,27;0,00;0,00;2,03;0,71;0,21;0,00
18.10.2002;1,04;0,00;0,00;0,00;3,98;0,02;5,15;9,55;5,97;0,00;0,00;4,23;14,43;3,40;0,00;2,50;0,00;16,22;1,50;8,05;13,50;6,82;0,00;0,97;5,83;0,00;0,00;0,00;0,00;0,62;2,40;14,22;0,00;7,66;0,00;0,00;2,18;0,71;0,20;0,00
25.10.2002;1,21;0,00;0,00;0,00;5,05;0,02;4,89;9,52;6,50;0,00;0,00;4,32;14,35;3,07;0,00;2,45;0,00;17,31;1,55;8,49;15,20;7,60;0,00;1,04;6,63;0,00;0,00;0,00;0,00;0,65;2,33;17,81;0,00;7,66;0,00;0,00;2,37;0,71;0,21;0,00
01.11.2002;1,19;0,00;0,00;0,00;5,51;0,02;4,38;9,39;6,46;0,00;0,00;4,25;14,54;3,16;0,00;2,24;0,00;17,37;1,36;8,37;15,20;7,42;0,00;0,98;6,90;0,00;0,00;0,00;0,00;0,70;2,36;19,05;0,00;8,08;0,00;0,00;2,36;0,71;0,22;0,00
08.11.2002;1,24;0,00;0,00;0,00;5,11;0,02;4,41;8,99;6,77;0,00;0,00;4,34;14,22;2,98;0,00;2,30;0,00;19,49;1,67;8,56;15,52;7,86;0,00;1,03;6,99;0,00;0,00;0,00;0,00;0,69;2,40;20,31;0,00;7,94;0,00;0,00;2,76;0,71;0,22;0,00
15.11.2002;1,20;0,00;0,00;0,00;5,93;0,02;4,09;8,78;6,41;0,00;0,00;4,30;15,08;3,29;0,00;2,32;0,00;17,61;1,44;8,45;15,20;7,15;0,00;0,98;6,93;0,00;0,00;0,00;0,00;0,73;2,46;19,70;0,00;7,98;0,00;0,00;2,38;0,71;0,22;0,00
22.11.2002;1,15;0,00;0,00;0,00;4,97;0,02;4,53;8,83;6,49;0,00;0,00;4,36;14,06;3,22;0,00;2,33;0,00;17,72;1,61;8,42;14,28;7,11;0,00;1,04;7,70;0,00;0,00;0,00;0,00;0,75;2,47;21,49;0,00;8,17;0,00;0,00;2,40;0,71;0,21;0,00
29.11.2002;1,22;0,00;0,00;0,00;5,41;0,02;4,40;8,90;6,51;0,00;0,00;4,26;14,02;3,35;0,00;2,63;0,00;18,93;1,86;8,09;12,61;7,77;0,00;1,06;8,27;0,00;0,00;0,00;0,00;0,76;2,48;24,59;0,00;8,29;0,00;0,00;2,58;0,71;0,21;0,00
06.12.2002;1,36;0,00;0,00;0,00;5,56;0,03;4,42;8,93;6,90;0,00;0,00;4,37;13,41;3,64;0,00;2,70;0,00;20,09;2,05;8,40;13,60;7,77;0,00;1,04;8,51;0,00;0,00;0,00;0,00;0,77;2,50;25,68;0,00;8,22;0,00;0,00;2,52;0,71;0,23;0,00
13.12.2002;1,28;0,00;0,00;0,00;5,66;0,02;4,30;9,01;6,45;0,00;0,00;4,18;14,10;3,93;0,00;2,53;0,00;19,04;1,89;7,92;13,00;7,73;0,00;1,03;7,81;0,00;0,00;0,00;0,00;0,78;2,47;22,76;0,00;7,95;0,00;0,00;2,40;0,71;0,22;0,00
20.12.2002;1,36;0,00;0,00;0,00;5,59;0,03;4,21;9,03;6,67;0,00;0,00;4,27;14,40;3,72;0,00;2,33;0,00;19,01;1,79;7,62;12,53;8,00;0,00;0,99;7,37;0,00;0,00;0,00;0,00;0,78;2,51;21,10;0,00;7,57;0,00;0,00;2,37;0,71;0,22;0,00
27.12.2002;1,32;0,00;0,00;0,00;5,50;0,03;4,24;8,99;6,70;0,00;0,00;4,33;14,50;3,33;0,00;2,26;0,00;19,81;1,87;7,57;13,19;7,99;0,00;1,01;7,42;0,00;0,00;0,00;0,00;0,82;2,59;19,62;0,00;7,41;0,00;0,00;2,47;0,71;0,18;0,00
03.01.2003;1,27;0,00;0,00;0,00;5,16;0,02;4,97;8,89;6,84;0,00;0,00;4,27;14,10;3,39;0,00;2,14;0,00;19,30;1,84;7,76;12,68;7,85;0,00;1,03;7,06;0,00;0,00;0,00;0,00;0,79;2,52;19,00;0,00;7,22;0,00;0,00;2,39;11,12;0,18;0,00
10.01.2003;1,31;0,00;0,00;0,00;4,88;0,03;4,89;8,78;6,79;0,00;0,00;4,46;14,17;3,40;0,00;2,40;0,00;20,12;2,08;7,79;13,35;8,19;0,00;1,05;7,59;0,00;0,00;0,00;0,00;0,83;2,66;20,86;0,00;7,44;0,00;0,00;2,44;0,71;0,16;0,00
17.01.2003;1,38;0,00;0,00;0,00;5,19;0,03;4,91;8,63;6,90;0,00;0,00;4,61;14,50;3,52;0,00;2,52;0,00;20,03;2,04;7,90;12,70;8,82;0,00;1,06;7,34;0,00;0,00;0,00;0,00;0,78;2,67;20,75;0,00;7,32;0,00;0,00;2,42;0,71;0,14;0,00
24.01.2003;1,31;0,00;0,00;0,00;5,36;0,02;5,03;8,60;6,60;0,00;0,00;4,61;15,78;3,72;0,00;2,51;0,00;19,03;1,96;8,31;12,60;8,74;0,00;1,01;6,88;0,00;0,00;0,00;0,00;0,78;2,63;18,65;0,00;7,37;0,00;0,00;2,27;0,71;0,15;0,00
31.01.2003;1,32;0,00;0,00;0,00;4,49;0,02;4,91;8,69;6,48;0,00;0,00;4,41;14,98;3,59;0,00;2,25;0,00;18,04;1,85;8,23;11,70;8,42;0,00;0,97;6,40;0,00;0,00;0,00;0,00;0,69;2,51;17,69;0,00;6,78;0,00;0,00;2,18;0,71;0,15;0,00
07.02.2003;1,29;0,00;0,00;0,00;4,28;0,02;4,68;8,84;6,37;0,00;0,00;4,50;14,76;3,25;0,00;2,20;0,00;19,68;1,80;8,75;11,29;8,43;0,00;0,97;6,38;0,00;0,00;0,00;0,00;0,68;2,51;16,80;0,00;7,05;0,00;0,00;2,11;0,71;0,14;0,00
14.02.2003;1,28;0,00;0,00;0,00;4,24;0,02;4,68;8,99;5,96;0,00;0,00;4,48;13,73;3,23;0,00;2,17;0,00;20,02;1,92;8,30;11,25;8,43;0,00;1,00;6,24;0,00;0,00;0,00;0,00;0,65;2,50;16,19;0,00;6,86;0,00;0,00;2,17;0,71;0,15;0,00
21.02.2003;1,27;0,00;0,00;0,00;4,30;0,02;4,57;9,08;5,64;0,00;0,00;4,53;13,96;3,28;0,00;2,13;0,00;21,43;2,06;8,15;10,49;8,70;0,00;1,02;6,29;0,00;0,00;0,00;0,00;0,68;2,48;16,10;0,00;6,75;0,00;0,00;2,23;0,71;0,15;0,00
28.02.2003;1,29;0,00;0,00;0,00;4,41;0,02;4,43;9,15;5,88;0,00;0,00;4,58;13,37;3,05;0,00;1,92;0,00;22,93;2,01;8,31;11,03;9,20;0,00;1,05;6,53;0,00;0,00;0,00;0,00;0,75;2,55;16,92;0,00;6,66;0,00;0,00;2,23;0,71;0,15;0,00
