Date;adidas ;Allianz;BASF;Bayer;Beiersdorf;BMW;Commerzbank;Continental;Daimler;Deutsche Bank ;Deutsche Börse;Deutsche Lufthansa; Deutsche Post;Deutsche Telekom;EON;Fresenius;Fresenius Medical Care;HeidelbergCement;Henkel vz;Infineon Technologies; Linde;Merck;Münchener Rückversicherungs-Gesellschaft;ProSiebenSat1 Media;RWE;SAP;Siemens;thyssenkrupp;Volkswagen vz;Vonovia
21.07.2009;28;70,65;32,73;38,66;32,96;30,06;26,22337;24,54246;30,37;42,7015;58;9,56;10,05;7,74917;24,16251;10,66333;31,45;28,11467;23,92;3,045;60,73;36,02;97,65;3,83;57,42864;30,42;53,7;18,81;53,37893;
20.07.2009;27,58;70,02;31,99;38,12;32,92;28,77;26,17108;26,53448;29,805;42,73196;57,55;9,38;9,835;7,70249;23,9092;10,59333;31,71;27,58873;23,24;2,86;60,42;35,85;98,88;3,78;57,34891;30,44;52,38;18,62;52,36503;
17.07.2009;27,06;68,06;31,71;37,86;32,94;29,265;26,04035;23,44975;28,95;41,87907;57,35;9,285;9,59;7,74917;23,41231;10,61667;31,68;27,69023;22,77;2,96011;59,62;36,185;98,6;3,83;56,29243;30,235;51,62;17,94;56,01308;
16.07.2009;26,84;68,85;31,5;37,35;32,83;28,5;26,35409;22,38605;28,38;41,75287;56,5;9,255;9,47;7,66514;23,47076;10,76667;31,51;27,681;22,55;3,11614;59,75;35,825;99,52;3,79;56,00339;29,89;50,95;18,12;57,64328;
15.07.2009;26,5;68,16;31,06;36,93;32,51;28,63;26,43253;21,02258;27,87;42,13145;55,96;9,095;9,48;7,62313;23,7728;10,61;31,43;27,72714;22,69;2,78625;59,8;36,055;98,45;3,79;55,63462;29,83;50,45;18,01;57,6731;
14.07.2009;26,24;65,83;29,69;36,86;31,97;28,09;25,67433;19,47538;26,45;40,63888;53,5;8,85;9,18;7,56244;23,22719;10,70333;31,36;27,67177;21,97;2,57672;58,48;35,855;96,67;3,52;54,02997;29,055;48,84;17,42;55,55583;
13.07.2009;25,68;64,68;29,04;37,2;31,84;26,68;25,51746;18,71145;25,7;39,60757;52,02;8,775;8,995;7,52043;22,91542;10,62;31,82;27,63487;21,95;2,54552;58,64;35,8;96,4;3,35;53,77083;29,275;48,49;16,79;52,88192;
10.07.2009;25,33;62,21;27,66;35,66;31,74;25,83;24,47166;18,53739;24,235;38,00621;51,3;8,585;8,9;7,44574;22,29187;10,56;31,87;25,02362;21,79;2,42515;56,76;35,585;94,2;3,27;52,63462;28,56;46,43;16,66;50,49627;
09.07.2009;25,28;63,36;27,75;36,43;32,05;25,6;24,83769;19,09825;24,28;38,07583;51,74;8,73;9,27;7,53444;22,6621;10,88667;32,23;26,72139;21,88;2,30033;57,22;36,27;94,75;3,52;52,91369;28,71;47,22;16,85;50,69507;
08.07.2009;25,7;62,55;27,5;36,22;32,24;25,045;24,47166;18,25696;23,65;36,38744;50,36;8,775;9,085;7,56244;22,7303;10,95333;32,6;25,74333;22,1;2,39395;56,93;36,31;93,92;3,39;52,90372;27,945;46;16,62;48,80643;
07.07.2009;26,08;63,39;27,55;36,54;32,62;25,48;25,28215;18,49871;24,2;36,66159;52;8,8;9,18;7,67448;22,36007;10,94;32,27;24,50691;22,28;2,19334;56,95;36,08;94,7;3,73;53,24259;27,32;46,25;16,78;49,00524;
06.07.2009;26,32;64,14;27,6;37,06;33,09;25,63;25,04685;18,8565;24,565;35,95229;52,24;8,92;9,245;7,78652;23,05182;11,11667;32,79;24,54382;22,52;2,19334;56,87;36,115;95,59;3,9;54,33894;27,75;46,88;16,51;49,79051;
03.07.2009;26,49;64,7;27,66;37,4;33,38;26,445;26,43253;19,59142;24,995;37,15766;52,11;8,725;9,355;7,76318;23,51948;11,15333;32,6;25,66951;22,85;2,16659;57,47;36,19;95,25;3,95;55,08645;27,84;47,37;16,99;49,40284;
02.07.2009;26,84;64,94;27,61;37,38;33,41;26,59;25,70047;19,59142;24,98;36,52234;51,76;8,715;9,295;7,8332;23,79228;11,38333;32,51;26,68448;23,03;2,20671;57,96;36,39;95,75;3,96;55,63462;28,075;47,5;17,3;49,74081;
01.07.2009;27,55;67,93;29,11;38,72;34,24;27,525;27,47833;20,20063;26,445;37,45792;55,19;8,965;9,55;8,01059;24,83478;11,26667;32,22;27,26579;23,4;2,35382;59,87;37,185;98,12;3,91;56,98014;28,6;50,18;18,33;48,84619;
30.06.2009;27,1;65,63;28,33;38,22;33,51;26,84;23,16441;19,48505;25,78;37,59282;55,28;8,93;9,285;7,84253;24,57172;11,12333;31,89;27,03511;22,23;2,29587;58,43;36,25;96,19;3,92;55,90373;28,67;49,16;17,69;49,46248;
29.06.2009;27,41;65,33;29,12;38,53;33,77;27,085;23,16441;19,36901;26,32;38,70245;56,15;9,005;9,35;7,87521;25,18552;11,15667;31,87;27,59796;22,38;2,27804;59,49;35,975;97,05;3,92;56,74094;28,78;50,41;18,16;47,90187;
26.06.2009;27,39;63,19;28,02;38,55;33,22;26,53;23,37357;19,02089;25,79;37,86261;54,94;8,69;9;7,68382;24,61069;11,03;31,52;28,28998;21,84;2,25575;58,12;35,12;93,46;3,96;55,49509;28,185;48,85;17,78;47,40486;
25.06.2009;27,54;64,72;28,17;38,66;33,62;26,585;23,26899;19,50439;25,385;37,50143;55,3;8,77;9,1;7,68848;25,15629;11,20333;31,7;27,87477;22,28;2,22008;57,79;35,62;93,28;3,94;56,2127;28,6;48,99;17,83;47,81241;
24.06.2009;27,73;65,2;28,88;38,88;32,83;26,7;23,66117;19,28198;25,705;37,29691;56,61;8,635;8,98;7,62313;25,45833;11,31667;31,69;28,14235;22,4;2,12201;57,87;36,02;93,16;3,98;56,3323;28,94;49,18;18,04;47,216;
23.06.2009;26,89;63,21;28;38,46;32,53;26;22,66766;18,81782;25,095;34,98625;55,04;8,57;8,8;7,69315;24,67889;11,45;32,19;27,39496;22,11;2,00164;57,46;36,255;91,7;3,76;56,2426;28,05;48,13;16,97;47,30546;
22.06.2009;26,28;62,74;28,08;38,95;31,95;25,805;22,64151;18,8565;24,35;35,41705;54,81;8,555;8,795;7,72116;24,24046;11,36667;31,96;27,53337;22,04;1,9526;57,43;35,46;92,35;3,85;55,74426;28,32;48,93;16,95;46,3015;
19.06.2009;26,81;65,3;29,03;39,99;32,89;26,895;24,34093;19,02089;24,43;37,99751;57,88;8,795;9,01;7,8332;25,13681;11,33667;31,8;29,24036;22,59;2,04176;59,14;35,83;93,37;4;56,80074;28,87;50,65;17,9;47,48438;
18.06.2009;26,81;65,4;28,98;39,98;32,98;27,3;24,52395;19,0499;25,095;38,64153;57,95;8,85;9,02;7,80986;24,20149;11,53;31,94;28,68674;22,1;2,09972;59,69;35,27;94,93;4;56,4818;28,835;50,64;18;47,66331;
17.06.2009;26,84;63,56;29,28;39,36;33,1;27,16;24,41937;18,46003;24,965;37,35348;56,67;8,82;8,99;7,59045;23,65588;11,19667;31,97;24,44232;22,07;2,01502;59,68;35,43;92,71;3,86;56,5117;28,86;51,39;18,13;46,3015;
16.06.2009;26,52;65,04;30,44;40,05;33;27,725;26,14493;19,80416;25,845;38,91568;57,71;9,06;9,55;7,4364;24,23071;10,95;31,05;25,71565;22,12;2,22454;61,11;35,21;92,78;4,13;57,07981;29,065;51,9;19,35;48,1305;
15.06.2009;26,72;65,65;30,82;39,82;33,04;27,915;26,66783;20,80984;25,995;38,78078;55,5;9,04;9,65;7,40839;23,9774;10,76;30,93;25,19894;22,24;2,24237;61,05;36,75;93,14;4,22;57,30904;29,045;51,53;19,09;50,48633;
12.06.2009;26,87;67,9;31,59;41,54;33,54;29,22;28,49798;22,18298;27,805;41,18282;58,25;9,245;10,01;7,5391;24,74709;10,71333;31,2;26,18623;22,84;2,40732;62,29;36,74;96,45;4,39;58,89376;29,48;54,1;20,02;51,9376;
11.06.2009;27,88;69,25;31,45;41,9;33,48;29,35;28,15809;22,52143;27,85;41,63538;60,76;9,395;10,075;7,45041;24,89323;10,83;30,65;26,37999;23,28;2,41178;62,65;35,98;97,25;4,13;58,90373;29,9;54,31;20,55;52,1861;
10.06.2009;27,71;68,88;31,04;41,08;33,86;29,005;27,71363;21,47707;27,125;40,99571;59,32;9,56;10,025;7,39906;24,57172;10,93333;30,79;26,48149;23,2;2,30924;61,74;35,655;95,9;3,95;58,29575;30,02;54,02;20,3;52,57377;
09.06.2009;25,82;67,9;30,79;40,87;33,73;28,155;27,60905;21,14829;26,415;40,51269;59;9,615;10,01;7,44107;24,00663;10,9;30,97;24,8114;22,54;2,24237;60,01;34,395;95,88;3,7;58,51502;30,43;53,13;19,58;52,1861;
08.06.2009;25,71;69,1;30,9;40,73;33,85;28,04;27,60905;22,90823;26,8;41,07839;60,8;9,74;10,17;7,42707;23,86048;10,95;30,53;25,14358;22,2;2,17996;59,69;33,895;96,09;3,37;57,70771;30,37;53,45;19,82;52,78252;
05.06.2009;26,05;71,06;31,34;41,34;34,01;27,99;28,96859;23,54645;27,73;42,09664;63,19;9,87;10,39;7,43174;24,1138;11,16667;30,39;24,70068;22,58;2,28695;59,97;34,395;97,8;3,79;58,32566;30,3;54,5;20,48;53,37893;
04.06.2009;25,93;70,33;31,3;41,92;34,64;27,09;29,17775;23,36272;27,355;41,1219;61,96;9,915;10,1;7,51109;24,19174;11,19;30,94;24,58996;22,51;2,20225;60,29;34,3;97,94;4,08;58,70439;30,285;53,56;20,27;51,99724;
03.06.2009;26,3;70,5;31,78;40,6;35,01;27,105;28,75943;23,1113;26,95;40,39084;61,62;10,075;10,065;7,56244;24,4548;11,15333;30,49;24,8114;22,1;2,09526;61,5;33,42;96,51;4,54;59,07316;31,005;53,61;19,57;49,92967;
02.06.2009;26,79;71,4;31,9;40;35,52;27,48;29,49149;23,80754;27,94;42,01831;62,7;10,23;10,26;7,61379;25,21475;11,29;30,12;26,49072;22,27;2,15321;60,65;33,5;97,1;4,65;60,24925;31,245;54,56;19,8;52,33521;
01.06.2009;26,67;72,1;31,89;40,6;34,79;26,92;29,85751;23,18866;28,025;42,86686;64,86;10,05;10,22;7,70249;25,37064;11,43;30,09;24,69145;22,5;2,13092;60,43;33,855;100,49;4,56;59,84061;30,795;54,4;19,39;53,97534;
29.05.2009;25,81;69,4;29,75;40,2;34,71;25,395;28,9163;21,69948;25,85;41,16542;61,54;9,765;9,75;7,57178;24,28917;11,35;29,64;23,52885;21,75;1,97935;58,66;33,895;99;4,53;58,41536;30,35;51,44;17,99;50,17818;
28.05.2009;25,85;69,25;29,94;38,82;33,99;25,405;29,17775;22,11529;25,51;40,50834;59,92;9,815;9,73;7,52977;24,56197;11,51;29,92;22,66151;21,85;1,93477;58,82;34,27;97,66;4,57;59,67117;30,215;52,56;17,63;49,00524;
27.05.2009;26,26;70,55;30,43;39,55;34,1;26,165;29,4392;22,73417;26,33;42,07924;60,29;9,865;10,045;7,63247;24,64966;11,5;30,02;23,80566;22,12;2,08189;58,23;33,775;97,71;4,6;59,83064;30,225;53,78;17,68;49,10464;
26.05.2009;26,33;69,63;30,48;40;34,16;25,41;29,4392;22,56978;25,84;41,83555;59,31;9,72;9,74;7,72116;24,67889;11,79667;30,01;24,19319;22,35;2,0061;58,75;33,43;96,1;4,52;59,79077;30,375;53,29;17,27;49,0947;
25.05.2009;26,19;68,19;29,97;39,36;34,05;24,88;29,07317;22,55044;24,84;40,78248;60,1;9,66;9,645;7,68382;24,36712;12,08;29,97;25,41116;22,17;2,06851;57,93;32,545;93,5;4,59;59,31237;30,13;52,93;16,92;48,70703;
22.05.2009;26,29;67,83;29,93;39,3;33,6;25,055;29,28233;22,68582;25;41,17847;60,29;9,6;9,695;7,66514;24,27943;11,64;29,98;25,86328;22,17;2,09972;58,27;32,02;93,85;4,47;58,90373;29,9;52,89;17,14;49,78057;
21.05.2009;26,25;67,76;29,69;39,79;33,57;25,38;29,02088;22,6278;25,28;40,91303;60,21;9,6;9,49;7,61846;23,9774;11,57667;30,09;26,30618;22,59;2,07743;58,46;32,45;93,5;4,3;58,72433;29,77;52,62;17,04;48,70703;
20.05.2009;27,45;71;30,69;40,93;33,91;26,035;30,40656;22,8212;26,58;40,85646;64,59;9,88;9,645;7,78185;24,7276;11,66;30,55;27,57028;23,09;2,15767;59,75;32,73;96,25;4,57;59,93031;30,37;54,99;17,78;49,20404;
19.05.2009;26,83;72,37;29,1;38,48;33,76;26,25;30,7203;19,31099;25,93;39,8469;63,5;9,51;9,56;7,82386;24,06508;11,52667;30,1;26,95207;22,59;2,16659;57,8;31,855;98,53;4,12;59,07316;30,885;54,49;17,26;48,85613;
18.05.2009;25,48;71,09;28,73;37,5;33,45;25,32;29,28233;18,83716;25,395;37,46662;59,75;9,17;9,415;7,88922;23,33436;11,75667;30,42;27,59796;22,35;1,90802;57,86;31,87;98,39;3,57;58,54492;30,7;51,75;16,41;46,87803;
15.05.2009;23,99;68,89;27,9;36,99;32,8;24,62;26,85085;18,373;25,045;34,95144;60,17;9,22;9,36;7,73517;22,98362;11,44;29,9;28,29921;21,86;1,93477;58,17;31,17;95,5;3,48;58,69443;29,575;50,51;15,98;47,86211;
14.05.2009;24,21;69,62;27,4;37,29;32,73;24,755;26,11879;18,373;25,17;33,71126;56,56;9,22;9,515;7,86121;23,44154;11,49667;30,37;28,33612;21,93;1,8367;59,42;31,57;97,51;3,38;58,10639;29,855;50,24;15,8;44,68124;
13.05.2009;25;69,74;28,13;37,06;32,95;23,805;26,98157;18,36333;25,125;33,38489;56,05;9,53;9,52;7,83787;23,41231;11,6;30,11;33,09725;22,19;1,72525;58,99;31,5;96,38;2,98;58,25589;29,86;49,2;15,65;42,26577;
12.05.2009;26,15;75,61;29,41;38,28;33,29;24,92;30,51114;19,50439;26,1;35,33437;56,9;10,025;10,065;7,76784;23,7728;11,25333;29,66;35,79153;22,5;1,89465;58,44;31,6;99,93;3;58,62466;29,325;51,5;16,3;42,24589;
11.05.2009;25,14;75,93;29,2;38,2;33,29;25,49;30,58957;19,54307;26,795;36,5528;55,54;10,105;10,19;7,60913;23,74357;11,56333;28,87;37,71075;22,05;1,8367;58,29;30,83;98,09;3,22;58,59476;29,45;51,78;17,42;41,54014;
08.05.2009;24,71;75,37;29,52;38,04;33,07;26,66;32,78575;20,80017;27,66;36,39615;54,97;10,49;10,345;7,59512;24,1138;11,42667;29,33;37,41549;22,25;2,05068;58,11;31,375;101,85;3,53;58,49509;28,635;52,67;18,23;45,14843;
07.05.2009;25,28;71,94;28,83;37,78;32;27,76;32,26285;20,39403;27,66;34,76868;54,64;10,24;10,195;7,60446;23,17848;10,68;29,45;39,86064;21,87;2,31816;56,87;31,35;102,2;3,25;56,32233;28,05;51,15;17,21;45,94365;
06.05.2009;25,04;73,97;29,22;37,85;31,66;28,195;29,59607;20,53908;28,155;35,06458;55,57;10,665;10,03;7,74917;25,14655;10,72333;28,59;37,87684;22,09;2,19334;59;32,58;105,05;2,99;56,6014;28,45;52,73;17,76;45,26772;
05.05.2009;26,2;71,84;29;37,91;31,7;27,49;28,28882;19,83317;27,935;35,96099;54,91;10,275;9,81;7,81919;25,65318;10,73333;28,52;35,9853;21,23;2,30924;61;33,1;101,42;2,72;56,2127;28,23;51,64;17,35;46,06293;
04.05.2009;29,5;71,96;29,05;38,15;31,5;26,85;27,3476;19,6301;27,65;35,94359;57,07;10,15;9,175;7,87988;26,22802;10,73333;28,97;33,90923;21,25;2,04176;62,33;33,78;103,71;2,36;55,81402;29,34;52,71;17,59;45,14843;
30.04.2009;28,62;69,74;28,57;37,61;31,16;26,25;26,98157;18,94353;27,145;35,37789;56;9,665;8,75;8,53342;24,98092;10,45333;29,75;29,43413;20,53;1,79657;60,33;33,975;104,63;2,2;54,40871;29,025;51,03;16,24;47,71301;
29.04.2009;28,69;70,08;26,61;37,37;30,61;26,75;26,61554;19,17561;27,19;35,76518;53,5;9,38;8,53;8,50542;24,71786;10,64667;29,44;29,8678;20,35;1,69404;57,9;33,95;98,23;2,03;53,82067;29,5;51,32;16,39;44,83035;
28.04.2009;29,42;67,4;26,82;38,63;30,58;25,985;25,75276;17,81214;26,38;35,03847;51,41;8,755;8,335;8,48674;23,7728;10,83333;29,4;29,92316;20,04;1,54247;57,06;33,65;92,18;1,9;52,76419;30,14;47,45;16,51;46,06293;
27.04.2009;30,17;68,15;27,31;38,87;29,75;27,19;26,43253;18,67277;27,385;37,64068;53,38;8,73;8,425;8,53342;24,01637;10,72333;29,09;30,35683;19,9;1,62717;58,5;33,87;92,73;1,83;52,36551;30,95;49,15;17,22;48,29948;
24.04.2009;30,61;70,18;27,13;38,92;29,81;27,21;26,61554;19,92987;27,265;35,76082;53,09;9,62;8,48;8,38871;23,30513;11,09;29,02;29,87703;19,78;1,67621;58,74;33,18;94,15;1,8;53,12299;31,115;49,31;17,74;50,68513;
23.04.2009;30,1;70,43;25,79;38,7;28,83;26,23;25,88348;16,97085;26,345;34,43796;51,31;9,64;8,545;8,05727;21,92164;10,48;28,77;29,94162;19,05;1,63609;56,72;33,26;94,74;1,67;52,23595;30,455;46,8;17,09;52,35509;
22.04.2009;29,24;72,02;26,5;39,19;29,87;26,24;27,16459;15,83946;26,18;35,27345;50,62;9,625;8,875;8,1553;21,97035;10,26667;28,93;28,83438;19,28;1,57813;56,77;33,165;103,75;1,67;57,40871;29,86;47,87;17,66;54,31331;
21.04.2009;28,16;69,2;25,86;38,88;30,1;25,83;24,7854;15,5687;24,7;33,05853;47,63;9,49;9,37;8,41205;21,80472;10,19;29,25;27,83786;19,35;1,45331;56,66;33,235;103,06;1,65;57,67781;29,225;46,2;16,91;51,68909;
20.04.2009;27,18;68,99;26,06;38,01;30,31;25,92;25,5436;15,51068;24,645;33,15861;46,6;9,375;9,36;9,0656;21,28834;10;29,21;29,84935;19,75;1,44439;55,65;32,645;101,75;1,68;56,83064;29,21;45,85;16,92;54,47235;
17.04.2009;27,72;72,69;27,14;38,2;31,38;27,18;27,71363;16,78712;26,65;36,29171;51,6;9,78;9,82;9,13562;22,58416;10;29,79;32,94039;19,93;1,48451;56,52;33,315;102,3;1,87;58,18612;29,44;48,16;18,23;55,66518;
16.04.2009;27,74;72,5;27,07;38,25;34,33;26,03;26,45867;16,77745;25,36;34,16381;50,72;9,765;9,54;8,97223;22,74004;9,79667;28,71;28,30844;20,05;1,33294;58;32,4;101,46;1,81;57,14957;29,325;47,6;17,41;53,25965;
15.04.2009;27,58;71,62;27,23;37,84;34,07;25,705;25,36059;16,66141;24,93;32,21433;48,9;9,595;9,3;8,88821;22,58416;9,71667;28,69;27,50569;20,04;1,22149;58,24;31,705;101,28;1,71;56,422;29,39;46,43;16,5;51,8382;
14.04.2009;27,6;71,5;27,72;37,35;33,36;25,745;26,22337;16,79679;24,68;33,67209;51,25;9,63;9,205;8,78551;22,44775;9,57;28,8;28,52066;19,54;1,1992;58,22;31,37;99,34;1,69;56,67117;29,25;46,6;16,95;55,96338;
09.04.2009;27,61;70,01;26,89;37,59;33,94;26,02;23,2167;16,37131;24,46;32,15776;47,31;9,415;8,9;8,85553;22,4575;9,52667;28,33;28,14235;20,25;1,20366;58;32,105;99,55;1,7;56,09309;29,005;45,82;15,88;55,23775;
08.04.2009;26,28;68,2;25,24;36,9;34,25;25,385;21,83102;15,54936;24,39;29,20743;45,38;9,195;8,63;8,89754;21,71703;9,37333;28,91;27,73636;21,82;1,07438;54,5;32,33;97,69;1,6;55,32565;28,42;43,68;14,89;52,07676;
07.04.2009;26,31;67,52;25,21;36,99;34,31;23,91;22,51079;15,48167;22,61;29,16826;45,06;8,955;8,675;8,82752;21,62935;9,23;28,53;26,73985;21,66;0,98968;54,97;32,27;98,7;1,53;54,44857;27,77;43,95;15,01;51,75867;
06.04.2009;26,69;68,94;25,69;36,94;33,99;25,015;23,34743;15,71375;22,945;30,41715;45,67;9,05;8,83;8,63612;21,24937;9,4;27,64;27,17352;21,23;0,99859;55,18;32,74;99,38;1,59;53,76087;27,645;44,89;15,39;49,35314;
03.04.2009;27,06;71,31;25,96;36,52;34,29;27,12;22,95525;15,52035;23,6;30,45196;47,8;9,06;8,85;8,80418;20,84017;9,47;27,87;25,51266;21,37;0,81136;54,74;33,325;98,78;1,73;52,25588;27,6;46,82;15,63;47,10666;
02.04.2009;26,39;70,71;24,83;36,85;34,22;26,12;21,85716;13,7314;22,295;31,01331;49,35;8,79;8,65;9,0656;21,33706;9,90333;29,19;24,24856;21,29;0,79352;54,3;34,31;99,38;1,31;54,50837;27,705;45,31;15,2;48,83625;
01.04.2009;25,14;64,64;23,08;35,81;33,98;22,745;21,1774;12,16486;19,28;27,05342;46,78;8,335;8,19;8,92088;20,33353;9,72667;29,48;22,44006;20,75;0,75786;51,52;33,59;93,73;1,21;53,07316;27;42,97;13,08;45,72497;
31.03.2009;25,06;63,26;22,79;36;33,79;21,79;21,02053;12,14552;19,08;26,37023;45,38;8,17;8,11;8,72949;20,37251;9,51667;29,26;22,76301;20,48;0,77569;51,18;33,28;91,8;1,2;52,63462;26,68;43,01;13,17;43,08087;
30.03.2009;24,44;60,93;22,24;36,25;33,24;21,52;19,50412;10,97545;18,905;25,23884;41,5;7,91;7,93;8,53342;19,9633;9,46667;28,73;19,93032;19,79;0,70436;49,66;32,305;89,31;1,17;51,84724;25,99;41,46;12,25;41,25187;
27.03.2009;25,17;66,4;23,79;37,53;33,39;23,26;23,47815;12,17453;20,83;28,65478;42,11;8,29;8,32;8,64546;20,65505;9,71333;29,05;21,45278;20,26;0,72665;50,06;32,55;95,04;1,22;53,77083;26,745;44,34;13,2;43,93573;
26.03.2009;26,26;68,03;24,26;38,08;33,63;22,46;21,28198;11,8941;20,365;28,06733;43,11;8,49;8,32;8,93022;21,05451;9,76667;29;22,01562;20,4;0,81581;51,51;33,04;96,31;1,34;55,03661;27,65;44,38;13,65;40,33737;
25.03.2009;26,47;65,58;24,33;38,55;33,45;22,34;19,97473;12,15519;20,635;27,5495;40,6;8,495;8,085;8,9629;21,25911;9,95;28,37;22,23707;20,41;0,81136;52,22;32,605;95,78;1,13;54,74758;27,49;44;14,23;37,8722;
24.03.2009;25,43;65,82;24,79;38,67;32,56;22,415;17,25566;12,56133;20,83;27,91938;41,13;8,485;7,905;8,79017;20,46994;10,00333;26,6;20,82534;20,15;0,82473;53,36;32,755;94,24;1,17;53,46186;27,59;45,82;14,19;35,78476;
23.03.2009;24,64;67,54;24,56;38,1;31,89;22,6;15,73925;13,12219;21,645;26,71836;40,03;8,53;7,94;8,68281;20,50891;9,64667;26,44;20,79766;19,67;0,70882;53,87;31,865;96,45;1,25;52,95356;27,22;45,96;14,06;35,08894;
20.03.2009;24,02;63,99;23,95;37,74;31,15;21,98;14,37971;12,64836;21,34;24,62963;39,99;8,06;7,535;8,53342;19,8269;9,72;26,07;20,38244;19,17;0,61075;52,87;31,71;95;1,2;52,43528;27,43;44,3;13,51;35,18834;
19.03.2009;24,36;64,82;23,65;33,92;32,01;21,865;15,05948;12,99648;21,725;25,22578;39,6;8,43;7,785;8,73882;18,91106;10,25667;27,55;19,84728;18,97;0,61075;52,65;32,14;99,2;1,19;51,4685;27,63;43,63;13,69;36,05314;
18.03.2009;23,79;60,97;23,55;33,6;32,99;22,305;14,45815;12,59034;21,1;23,38944;40,91;8,265;7,53;8,96756;18,96952;10,91667;28,6;18,63854;19,5;0,55279;52,82;32,25;93,91;1,15;50,40206;26,87;43,85;14,47;34,76091;
17.03.2009;23,84;59,9;23,96;32,69;32,7;22,85;14,58887;12,94813;21,335;23,78543;39,62;8,19;7,55;8,94889;18,63826;11,14333;29,65;19,14603;19,39;0,47701;52,35;31,9;92,83;1,18;50,30239;26,33;44,49;14,48;35,49649;
16.03.2009;24,39;58,45;24,31;36,46;32,61;22,475;14,92876;13,11252;22,015;23,49823;39,36;8,325;7,76;9,02825;19,14489;10,69667;29,08;19,38593;19,52;0,48592;52,97;32,005;94,34;1,18;51,2592;26,475;44,34;15,02;36,54021;
13.03.2009;24,39;56,39;24,26;36,8;32,28;22,57;13,98754;12,52265;21,56;22,41905;37,6;8,09;7,565;8,82752;17,8978;10,71667;29,96;19,36747;19,61;0,41905;53,11;31,62;89,88;1,07;49,93362;25,725;43,49;14,68;36,17242;
12.03.2009;24,94;55,19;24,33;37,45;31,93;23,395;13,85681;12,84176;21,9;22,93688;34,21;8,19;7,515;8,79017;17,72242;10,66667;29,17;19,44129;19,64;0,41905;53,12;32,16;89,14;1;49,56485;26,18;43,99;15,21;36,10284;
11.03.2009;24,76;54,52;23,74;37,22;30,92;22,935;12,88945;12,8611;21,38;21,14841;34;8,25;7,56;8,66413;18,53109;10,53667;28,93;21,37896;19,55;0,38339;53,35;30,305;85,96;0,95;48,71767;26,64;42,75;15,26;35,38715;
10.03.2009;24,95;53,33;22,72;37,35;30,2;21,535;13,59537;13,4413;20,92;19,58186;33,57;8,195;7,4;8,79484;18,84286;11;29,56;22,56924;19,24;0,35664;54,8;30,39;86,35;0,9;49,07647;26,87;42,24;15,14;30,90411;
09.03.2009;23,63;49,03;20,77;35,38;30,33;20,165;11,8698;11,42027;18,56;16,81429;30,64;7,86;6,645;8,5521;19,70024;10,66667;31,5;18,70313;18,61;0,34772;51,36;29,32;81,03;0,98;48,15953;25,59;39,02;14,04;30,0592;
06.03.2009;22,94;48,68;20,74;34,61;30,72;19,83;11,8698;12,45496;18,545;16,35303;30,66;7,98;6,74;8,65013;19,68076;10,71667;31,01;19,30288;18,6;0,36556;51,29;28,62;82,21;0,96;48,30903;25,005;38,49;13,72;31,30172;
05.03.2009;22,73;49,04;20,8;35,7;31,38;19,31;12,15739;12,03915;18,15;16,79688;32,04;8,11;6,96;8,62679;19,4859;11,20667;31,88;19,30288;18,41;0,41905;51,38;29,015;82,61;1,03;48,63794;25,71;39,08;13,69;32,80269;
04.03.2009;22,93;54,42;22,25;37,67;32,45;20,9;13,49079;12,51298;19,635;18,10234;34,18;8,705;7,49;9,07493;20,02176;11,46667;32,35;21,03756;19,12;0,43243;54,16;29,425;93;1,17;48,74757;26,43;40,37;14,84;36,17242;
03.03.2009;22,9;50,3;20,71;36,41;31,84;19,055;12,54957;12,00047;17,87;16,92743;33,27;8,295;7,38;8,65013;18,92081;11,76;32,38;18,52782;18,47;0,43243;50,5;29,065;91,66;1,27;46,60471;25,63;38,36;13,47;34,78079;
02.03.2009;23;51,4;20,99;36,7;32,4;19,18;13,51693;11,82641;17,44;17,16676;34,4;8,45;7,48;8,75283;18,74543;12;33,13;18,81385;18,93;0,4458;49,95;29,305;92,16;1,33;46,36551;25,54;38,7;13,45;34,02534;
27.02.2009;23,01;53,63;21,96;38,08;32,99;19,75;14,58887;11,36225;18,01;18,08493;36,38;8,7;7,64;8,93022;19,88536;12;32,49;19,3767;18,66;0,42351;50,98;29,73;96,96;1,41;49,80405;25,515;40,33;14,2;35,40703;
26.02.2009;24,19;55,25;22,62;38,58;33,71;20,325;14,79803;12,16486;18,9;19,05967;38,16;8,98;7,865;8,85086;19,97305;12,50667;33,21;20,04104;18,78;0,43688;52,49;30,5;98,22;1,44;51,1396;25,9;41,66;14,68;35,66547;
25.02.2009;24,26;49,15;21,07;39,44;34,02;19,81;14,58887;11,22687;18,41;16,67069;37,96;8,89;8,355;8,4634;20,11919;12,10667;33,57;19,18293;18,75;0,46363;51,39;30,28;90,24;1,43;52,45522;26,185;40,7;14,02;34,40307;
24.02.2009;24,44;49,31;21,72;39,88;33,99;19,23;14,69345;11,0238;18,63;15,79603;35,96;9,07;8,545;8,58011;21,08374;12,25333;34,61;18,77695;17,85;0,46363;51,58;30,93;92,07;1,35;53,70106;26,32;41,12;14,16;34,29372;
