Date,ABE.MC,ACS.MC,ACX.MC,AENA.MC,AMS.MC,ANA.MC,BBVA.MC,BKIA.MC,BKT.MC,CABK.MC,DIA.MC,ELE.MC,ENG.MC,FCC.MC,FER.MC,GAM.MC,GAS.MC,GRF.MC,IAG.MC,IBE.MC,IDR.MC,ITX.MC,MAP.MC,MRL.MC,MTS.MC,OHL.MC,POP.MC,REE.MC,REP.MC,SAB.MC,SAN.MC,SCYR.MC,TEF.MC,TL5.MC,TRE.MC
02.11.2012,11.71002,16.51,8.483,0,19.10,47.265,6.58132,0.1463,4.81912,5.87,4.856,16.50,15.39,7.4588,11.09,1.683,12.175,52.35,2.11,32.00,8.85,102.40,2.117,0,11.87,20.52,0.67112,36.38,16.118,1.56933,6.03138,1.553,10.2377,4.25,38.195
09.11.2012,10.80996,15.98,8.80,0,19.325,46.00,6.1643,0.12801,4.64335,5.374,4.871,15.40,14.78,6.95869,11.015,1.699,11.88,50.60,2.144,30.28,8.65,100.00,2.043,0,12.05,19.31,0.60754,35.24,15.60,1.50124,5.66665,1.422,9.9164,4.176,35.375
16.11.2012,10.57497,15.61,8.189,0,18.765,47.405,6.18758,0.12314,4.53912,5.188,4.71,15.60,14.855,6.07905,10.925,1.549,12.005,49.70,1.975,30.696,8.991,98.50,1.992,0,11.465,18.97,0.57,35.25,16.062,1.45776,5.6481,1.266,9.89662,4.20,36.135
23.11.2012,11.13997,16.29,8.451,0,18.00,48.185,6.53881,0.1235,4.5609,5.544,4.826,15.775,15.08,6.52422,11.255,1.703,12.30,49.18,2.08,32.176,8.875,102.45,2.23,0,11.675,20.10,0.55,36.25,17.17,1.61773,5.98604,1.426,10.1438,4.374,36.075
30.11.2012,11.235,16.435,7.82,0,17.95,49.85,6.60359,0.08741,4.76001,5.878,4.772,15.61,15.735,6.5178,11.395,1.65,11.935,49.19,2.068,30.56,9.013,105.40,2.162,0,11.685,19.935,0.642,35.63,16.739,1.76047,6.09319,1.372,9.97572,4.532,35.80
07.12.2012,11.35501,16.07,8.155,0,17.825,56.06,6.65015,0.08229,4.71335,5.41,4.623,16.475,15.85,6.53492,11.42,1.655,12.515,49.91,2.11,30.448,9.13,100.80,2.132,0,12.14,20.10,0.55,35.685,16.272,1.78837,6.02519,1.372,9.88674,4.97,34.835
14.12.2012,12.15994,17.035,8.565,0,18.37,57.76,6.88296,0.08412,4.66668,5.26,4.67,17.345,16.20,6.77035,10.65,1.627,13.04,24.545,2.13,31.744,9.331,103.50,2.269,0,12.75,21.05,0.561,37.165,16.426,1.77606,6.07877,1.523,10.0746,5.389,35.62
21.12.2012,12.45499,19.265,8.636,0,18.95,59.74,7.11374,0.08229,5.15201,5.344,4.933,17.35,16.20,7.23764,11.39,1.914,13.64,24.405,2.311,33.76,10.40,105.70,2.431,0,12.88,21.81,0.63,37.82,16.909,1.76211,6.29513,1.67,10.1339,5.477,35.55
28.12.2012,12.40501,19.135,8.424,0,19.05,58.02,7.00442,0.04925,5.02446,5.052,4.811,16.87,16.14,6.64978,11.25,1.743,13.67,25.60,2.25,33.08,10.25,104.35,2.38,0,12.845,22.075,0.584,37.725,15.882,1.65301,6.19004,1.659,10.0548,5.31,35.065
04.01.2013,12.86995,19.74,8.61,0,19.00,62.18,7.40728,0.07498,5.80224,5.496,5.06,17.72,16.71,7.08354,11.625,1.862,14.11,26.22,2.44,32.88,10.52,106.60,2.487,0,13.505,22.92,0.654,39.05,16.421,1.67187,6.5218,1.74,10.3613,5.604,36.19
11.01.2013,12.80002,19.56,8.882,0,18.495,62.86,7.82431,0.07571,6.89735,5.91,5.096,17.535,17.465,8.20432,12.06,2.045,13.805,24.845,2.50,32.712,10.34,105.55,2.553,0,13.07,22.975,0.744,40.75,16.965,1.72601,6.79071,1.70,10.8309,5.70,36.125
18.01.2013,12.47998,18.75,8.617,0,18.90,61.93,7.86479,0.07742,6.57069,6.10,5.312,17.305,17.86,7.80838,11.605,1.995,13.835,24.00,2.50,32.512,9.85,105.65,2.39,0,13.075,22.85,0.679,42.61,17.263,1.75965,6.63616,1.783,10.7419,5.63,37.27
25.01.2013,12.89001,18.225,8.546,0,18.995,62.99,7.90629,0.07291,6.25335,6.166,5.45,17.33,18.01,7.84762,11.805,1.919,14.795,25.40,2.614,32.992,9.89,107.35,2.34,0,13.18,24.20,0.708,42.00,17.909,1.76785,6.73713,1.853,10.7765,5.812,38.49
01.02.2013,12.64504,17.30,8.087,0,18.365,51.54,7.40121,0.05486,6.02468,5.81,5.427,17.245,17.645,6.45645,11.525,1.758,14.83,25.01,2.471,30.80,9.467,101.25,2.29,0,12.815,22.77,0.664,39.795,16.811,1.52093,6.21786,1.626,10.3564,5.175,36.79
08.02.2013,12.65995,17.14,8.13,0,19.25,47.735,7.49028,0.05608,6.05735,5.674,5.633,17.67,17.19,6.40508,11.34,1.883,14.57,24.85,2.585,30.184,8.991,104.20,2.214,0,12.21,23.44,0.659,39.83,16.411,1.42905,6.1818,1.714,9.96089,5.187,36.57
15.02.2013,12.88003,17.615,8.036,0,20.04,47.195,7.61782,0.04109,6.27668,5.88,5.802,17.105,17.65,6.36228,11.775,2.247,15.355,26.31,2.64,29.488,9.161,103.50,2.355,0,12.09,24.055,0.66,41.365,15.785,1.39459,6.07259,1.716,9.63759,5.363,38.38
22.02.2013,13.29499,18.22,8.062,0,20.40,46.66,7.66134,0.0356,6.69046,6.178,6.06,17.16,18.355,6.09474,11.92,2.25,15.30,27.38,2.63,29.832,9.435,102.20,2.492,0,11.51,24.75,0.639,42.10,15.944,1.39952,6.02313,1.628,9.61485,5.42,39.08
01.03.2013,13.26496,18.15,8.222,0,19.49,45.50,7.39615,0.04084,6.62357,6.094,5.836,18.005,18.27,6.09974,12.195,2.299,15.13,27.91,2.744,29.92,9.24,104.35,2.442,0,11.22,25.495,0.661,41.54,16.719,1.36916,5.90774,1.651,9.98066,5.198,37.23
08.03.2013,13.69504,18.675,8.258,0,20.35,48.33,7.79192,0.03292,6.96735,6.14,5.736,18.625,18.87,6.53992,12.53,2.50,15.745,28.15,2.82,32.456,9.497,108.55,2.611,0,11.33,26.60,0.698,41.95,17.914,1.44218,6.16635,1.669,11.0731,5.442,38.12
15.03.2013,13.41501,18.70,8.239,0,20.46,47.69,7.88504,0.03414,7.01558,5.776,5.693,18.045,18.755,6.14397,12.38,2.65,15.595,29.25,3.144,32.848,9.821,102.30,2.67,0,11.425,26.85,0.71,42.51,17.612,1.39952,6.14986,1.624,11.3351,5.758,38.095
22.03.2013,13.52998,18.55,8.065,0,20.71,46.45,7.38602,0.0306,6.45869,5.484,5.631,17.33,18.345,5.76158,12.60,2.525,14.695,28.11,3.034,31.968,9.66,101.05,2.583,0,10.40,26.475,0.628,40.79,17.175,1.26252,5.76453,1.51,11.3055,5.761,38.20
29.03.2013,13.10998,18.205,8.00,0,21.075,42.53,6.84551,0.02012,5.86757,5.28,5.396,16.485,18.165,5.30784,12.38,2.38,13.81,28.925,3.00,29.064,9.30,103.40,2.411,0,10.075,25.64,0.578,39.25,16.267,1.17474,5.40083,1.406,10.3712,5.601,36.555
05.04.2013,12.61501,17.285,7.95,0,20.82,43.415,6.70987,0.02341,2.33,5.21,5.403,16.13,17.745,5.04388,12.18,2.41,13.765,27.10,2.765,29.824,9.351,101.05,2.366,0,9.241,25.56,0.572,36.99,16.38,1.13946,5.33901,1.351,10.2526,5.454,36.22
12.04.2013,13.21498,18.14,7.80,0,21.47,46.97,6.90928,0.02255,2.433,5.28,5.703,16.55,18.85,5.10452,12.78,2.751,14.50,28.20,2.852,31.056,9.72,101.15,2.637,0,9.338,26.65,0.597,38.22,17.314,1.19525,5.40804,1.46,10.6233,5.768,38.23
19.04.2013,13.18002,17.985,7.832,0,21.435,43.385,6.91333,0.02073,2.473,5.244,5.785,16.315,19.02,4.8591,12.17,2.625,14.645,28.54,2.948,30.264,9.285,96.97,2.593,0,8.778,25.73,0.563,37.60,16.739,1.19525,5.38641,1.439,10.4602,5.811,36.54
26.04.2013,13.74502,19.135,8.05,0,22.075,48.18,7.28784,1.51664,2.677,5.60,5.879,17.035,19.82,5.63387,12.725,2.936,15.75,29.79,3.27,32.032,10.075,101.25,2.736,0,9.272,27.755,0.595,39.78,17.771,1.28712,5.57804,1.562,10.8606,5.845,37.055
03.05.2013,14.18497,19.76,8.185,0,22.43,50.39,7.58846,6.20,2.889,5.62,5.91,17.43,20.525,5.66455,12.86,2.956,16.365,29.87,3.313,33.64,10.13,103.40,2.832,0,9.637,28.045,0.586,41.00,18.525,1.2822,5.7532,1.546,11.2214,6.256,36.90
10.05.2013,14.70997,22.515,8.209,0,23.24,51.20,7.58441,5.639,2.823,5.636,6.263,17.675,20.075,5.85575,13.14,2.96,16.34,28.435,3.261,34.016,10.58,103.00,2.838,0,10.085,29.295,0.594,40.62,18.551,1.28056,5.66665,1.645,10.9891,6.34,38.255
17.05.2013,14.32,22.07,8.04,0,23.98,48.91,7.49737,4.311,2.89,5.634,6.178,17.95,19.65,5.50046,13.245,3.183,16.40,28.99,3.304,34.176,10.67,104.70,2.784,0,10.00,29.54,0.604,41.885,18.982,1.28794,5.6718,1.715,11.0731,6.58,38.01
24.05.2013,13.88005,21.195,8.059,0,23.75,47.085,7.19573,0.65,2.733,5.426,6.098,17.68,19.565,5.27003,12.56,3.245,15.995,28.20,3.18,33.496,10.535,97.75,2.704,0,9.925,28.74,0.619,40.73,18.192,1.19115,5.46677,1.929,10.6035,6.122,37.38
31.05.2013,13.87501,21.65,7.861,0,23.505,48.085,7.33541,0.88,2.867,5.56,6.069,17.31,19.31,5.57894,12.48,3.557,15.99,28.255,3.26,33.384,10.175,95.82,2.789,0,9.903,28.455,0.644,41.00,18.094,1.19361,5.70786,2.143,10.4799,5.987,37.34
07.06.2013,13.81495,21.09,7.803,0,23.555,45.75,7.14411,0.69,2.86,5.432,5.88,16.705,18.77,5.85789,12.29,3.54,16.09,28.20,3.175,33.76,10.50,100.05,2.799,0,9.484,28.645,0.626,42.035,17.832,1.14931,5.63265,2.13,10.3168,6.119,36.695
14.06.2013,13.82997,21.19,7.87,0,24.24,43.445,6.82729,0.70,2.786,5.164,6.011,17.035,19.08,5.529,12.225,3.882,15.795,27.065,3.088,33.24,10.42,97.65,2.687,0,9.226,26.72,0.574,41.69,17.843,1.13782,5.44926,2.245,9.9164,6.273,36.79
21.06.2013,13.21498,20.13,7.035,0,23.66,42.08,6.42038,0.67,2.73,4.872,5.748,16.485,18.805,5.0503,11.74,3.823,15.30,26.27,3.05,32.232,10.08,92.72,2.513,0,8.738,25.54,2.532,40.80,16.14,1.06727,5.10823,2.299,9.689,6.299,35.53
28.06.2013,13.39999,20.35,7.152,0,24.555,40.55,6.52363,0.594,2.739,4.722,5.81,16.41,18.985,5.1088,12.28,4.18,15.49,28.20,3.086,32.448,9.941,94.84,2.502,0,8.54,26.15,2.355,42.25,16.21,1.04594,5.05053,2.411,9.73349,6.69,35.295
05.07.2013,13.73494,19.15,7.15,0,24.775,39.075,6.59954,0.59,2.875,5.314,5.743,16.595,18.635,5.84005,12.59,4.51,14.88,29.59,3.143,7.768,10.22,96.89,2.655,0,8.647,27.585,2.527,41.005,16.62,1.25103,5.1618,2.412,9.74338,7.259,35.645
12.07.2013,13.60002,19.735,7.124,0,25.37,37.95,6.3971,0.581,2.81,5.076,5.749,16.00,17.64,6.39367,12.635,4.706,14.335,30.85,3.13,7.742,11.40,97.50,2.693,0,9.312,28.00,2.607,38.335,16.52,1.20919,5.18344,2.34,9.77699,7.641,35.63
19.07.2013,13.49995,20.495,7.302,0,25.16,34.055,6.53982,0.599,3.026,5.232,5.814,16.46,18.92,6.59913,12.95,4.814,14.575,30.735,3.352,7.802,10.45,98.03,2.673,0,9.737,28.38,2.774,43.38,16.69,1.24775,4.998,2.337,9.81654,7.92,35.76
26.07.2013,13.82503,21.745,7.596,0,24.985,36.525,7.16131,0.675,3.318,5.61,5.769,17.08,18.43,7.33395,13.11,5.698,15.15,31.20,3.343,8.182,10.20,99.85,2.686,0,9.89,28.665,3.262,42.025,17.65,1.28712,5.45,2.685,10.4404,7.638,36.58
02.08.2013,13.90504,21.89,7.76,0,26.09,35.92,7.32833,0.68,3.502,5.694,6.289,17.67,18.42,8.06878,13.11,5.944,15.43,33.12,3.652,8.40,10.39,102.90,2.87,0,9.452,28.675,3.474,42.00,18.26,1.31993,5.545,2.775,10.7419,7.85,33.455
09.08.2013,14.07,22.345,8.115,0,25.08,38.915,7.54393,0.764,3.609,6.084,6.311,17.88,18.33,9.15317,13.275,6.155,15.57,32.455,3.766,8.508,10.33,103.20,2.886,0,10.145,28.76,3.93,42.00,18.17,1.621,5.671,2.904,10.8359,7.993,34.43
16.08.2013,13.69998,22.895,8.228,0,24.82,41.55,7.75042,0.853,3.855,6.342,6.374,18.39,17.94,9.40644,13.285,6.126,15.65,31.60,3.615,8.582,11.90,102.75,2.854,0,10.51,28.445,4.087,41.81,18.095,1.68171,5.82,2.925,10.8606,7.817,34.165
23.08.2013,13.57996,22.735,8.20,0,24.89,40.855,7.70385,0.77,3.714,5.88,6.238,18.435,17.87,9.66327,13.145,5.837,15.575,31.00,3.678,8.526,11.81,102.35,2.784,0,10.24,27.505,3.991,41.05,17.87,1.54144,5.665,2.87,10.6332,7.836,34.205
30.08.2013,13.35999,21.305,7.859,0,24.44,38.715,7.30808,0.705,3.385,5.62,5.98,17.61,17.18,9.60619,12.55,5.30,14.82,30.39,3.359,8.024,10.965,100.15,2.549,0,9.693,26.00,3.553,39.245,17.555,1.43068,5.34,2.699,10.1586,7.392,33.05
06.09.2013,13.91995,22.50,8.052,0,24.825,41.08,7.73321,0.765,3.546,5.79,6.202,18.20,17.68,10.4659,12.72,5.401,14.915,30.47,3.586,8.206,10.96,105.55,2.681,0,10.39,27.085,3.906,40.00,18.365,1.47416,5.562,2.953,10.7172,7.755,33.985
13.09.2013,14.27002,23.12,8.135,0,25.11,43.625,8.04395,0.791,3.824,6.256,6.341,18.41,17.41,10.3196,13.35,5.915,14.985,30.83,3.759,8.476,11.40,110.00,2.77,0,10.495,28.115,4.221,40.80,18.515,1.53241,5.766,3.35,11.0731,8.00,33.985
20.09.2013,14.82999,23.595,8.41,0,25.80,42.435,8.39924,0.82,4.092,6.664,6.684,19.35,17.935,10.1698,13.43,5.978,14.765,31.805,3.90,8.568,11.375,112.40,2.76,0,10.45,28.625,4.45,42.10,18.505,1.55783,5.962,3.414,11.1918,7.97,35.545
27.09.2013,14.34499,23.515,8.40,0,25.92,42.235,8.46199,0.81,3.969,6.566,6.427,19.33,18.23,10.58,13.30,6.459,15.40,30.155,4.028,8.672,11.15,113.70,2.647,0,10.175,28.55,4.009,42.17,18.515,1.51846,6.082,3.455,11.4142,8.483,34.02
04.10.2013,14.97499,24.09,8.741,0,25.695,42.23,8.588,0.978,4.195,6.978,6.49,19.46,18.24,10.5229,13.50,6.825,15.74,29.855,4.06,8.616,11.73,112.85,2.726,0,10.405,28.58,4.117,43.53,18.365,1.55045,6.328,3.716,11.9036,8.558,34.425
11.10.2013,15.53002,24.68,9.173,0,25.93,42.765,8.887,1.01,4.488,7.628,6.49,20.045,18.335,10.3874,13.41,7.053,16.535,29.205,4.019,8.946,11.58,114.55,2.757,0,10.93,28.84,4.196,45.475,18.585,1.55701,6.524,3.829,12.2892,8.992,35.38
18.10.2013,15.90004,24.85,9.72,0,26.395,44.475,9.331,1.096,4.469,7.584,6.951,20.72,19.17,10.605,13.695,7.329,17.38,29.05,4.241,9.21,12.17,118.35,2.962,0,11.685,29.525,4.006,45.895,19.37,1.54226,6.774,3.937,12.8824,9.20,37.00
25.10.2013,15.90498,24.00,9.60,0,27.21,46.185,8.85,1.133,4.391,7.494,6.743,20.695,19.345,12.1781,13.93,7.021,17.32,29.04,4.10,8.962,12.075,118.35,2.94,0,11.67,30.725,4.044,45.70,19.155,1.51846,6.53,3.939,12.566,9.005,38.25
01.11.2013,15.49495,24.105,9.685,0,26.835,46.385,8.575,1.092,4.508,7.69,6.684,21.28,19.70,12.0282,13.915,7.123,17.365,29.75,4.172,9.28,11.305,119.50,2.938,0,11.62,30.58,4.194,45.90,19.665,1.56193,6.484,4.014,12.7045,8.88,37.965
08.11.2013,15.37504,24.04,9.777,0,27.97,45.93,8.45,1.068,4.505,7.516,6.52,21.37,19.565,12.0497,14.00,7.483,18.02,30.955,4.53,9.386,11.125,116.15,2.989,0,12.815,30.34,4.16,45.945,18.88,1.516,6.409,4.013,12.2991,8.957,38.25
15.11.2013,15.33,23.62,9.829,0,27.755,46.915,8.426,0.994,4.466,6.946,6.436,21.70,19.435,11.3683,13.925,7.279,18.165,32.555,4.331,9.43,11.335,117.80,2.919,0,12.47,29.12,4.115,46.14,18.505,1.49467,6.388,3.754,12.1755,8.59,39.435
22.11.2013,15.14005,22.93,9.537,0,27.215,46.145,8.484,0.956,4.45,7.29,6.644,22.05,19.45,10.9653,13.52,6.932,18.095,32.525,4.359,9.446,11.11,115.65,2.902,0,12.49,28.45,4.197,45.70,18.65,1.48893,6.428,3.585,12.0915,8.349,39.31
29.11.2013,15.65004,23.78,9.832,0,27.565,44.995,8.794,0.971,4.652,7.448,6.749,22.105,19.365,11.1008,13.93,7.261,18.32,33.655,4.416,9.376,11.23,117.35,2.923,0,12.705,29.165,4.277,47.18,19.33,1.55619,6.543,3.915,11.9728,8.635,39.91
06.12.2013,15.49999,22.03,9.232,0,27.315,39.76,8.396,0.919,4.358,6.99,6.32,20.715,19.045,10.4195,13.515,6.621,17.60,32.265,4.279,8.92,10.835,113.65,2.837,0,12.33,27.515,4.083,45.075,18.18,1.45037,6.226,3.636,11.3846,8.084,37.99
13.12.2013,15.16504,22.32,8.919,0,27.235,38.88,8.227,1.028,4.629,7.088,6.143,20.41,19.02,10.6014,13.385,7.03,17.865,32.685,4.45,8.882,11.00,110.95,2.821,0,12.04,27.77,4.025,45.305,18.005,1.44463,6.04,3.602,11.1374,8.32,37.42
20.12.2013,15.55995,23.84,9.068,0,30.17,39.265,8.784,1.12,4.95,7.51,6.383,21.90,18.26,10.9189,13.71,7.449,18.01,33.715,4.74,9.074,12.00,116.00,3.006,0,12.365,28.635,4.36,46.195,18.535,1.49878,6.372,3.884,11.4834,8.285,37.705
27.12.2013,16.20003,24.95,9.308,0,30.915,41.00,8.97,1.19,5.032,7.548,6.492,22.81,18.70,11.4468,14.01,7.59,18.49,34.71,4.83,9.26,12.225,119.00,3.136,0,12.805,29.40,4.413,47.70,18.405,1.54226,6.511,3.839,11.6861,8.451,39.50
03.01.2014,16.105,24.985,9.146,0,30.52,41.235,8.725,1.173,5.019,7.556,6.45,21.335,18.89,12.0033,13.96,8.237,18.71,34.55,4.92,9.222,11.965,118.90,3.064,0,12.875,29.235,4.345,47.65,18.095,1.51354,6.411,3.195,11.5477,8.428,38.97
10.01.2014,16.59504,26.55,9.164,0,31.13,45.43,9.311,1.297,5.602,8.512,6.574,21.93,19.88,12.9949,14.395,8.478,18.175,37.245,5.16,9.512,13.545,118.50,3.409,0,12.29,30.19,5.226,52.60,18.93,1.6653,6.755,3.469,12.0025,8.923,39.78
17.01.2014,17.38495,28.03,9.921,0,30.01,48.115,9.71,1.35,5.607,8.80,6.678,22.65,20.775,15.0924,15.00,8.59,19.225,38.20,5.195,9.392,13.865,118.90,3.457,0,13.06,32.88,5.226,54.06,19.005,1.72847,6.712,3.777,12.3436,9.209,40.795
24.01.2014,16.37496,26.40,9.493,0,29.835,46.07,8.85,1.263,5.152,8.42,6.193,22.295,20.00,13.6727,14.255,7.845,18.175,37.80,4.896,9.08,13.065,113.15,3.10,0,12.02,31.66,4.969,53.02,17.68,1.74078,6.337,3.611,11.4192,8.711,39.08
31.01.2014,16.57498,26.08,9.641,0,29.355,49.25,8.86,1.288,5.555,9.10,6.104,21.82,20.30,14.1792,14.255,8.15,18.355,38.445,5.077,9.154,13.135,110.70,3.063,0,12.33,31.33,5.106,51.91,17.38,1.79902,6.41,3.787,11.3104,9.147,39.03
07.02.2014,16.97997,26.92,9.784,0,29.835,47.495,9.05,1.399,6.042,9.516,6.096,22.35,20.32,13.662,14.39,8.18,18.43,38.205,5.164,9.136,13.02,111.50,3.122,0,12.495,31.935,5.271,53.00,17.665,1.863,6.55,3.679,11.2857,8.96,38.70
14.02.2014,17.16004,26.615,10.405,0,31.33,52.40,8.942,1.486,5.95,9.484,6.18,22.885,20.68,13.0092,14.66,8.468,18.61,39.32,5.47,9.24,13.40,111.35,3.069,0,12.235,31.47,5.325,53.99,17.61,1.95899,6.532,4.08,11.2165,8.997,39.66
21.02.2014,17.00002,26.545,10.305,0,31.745,55.61,8.90,1.569,5.866,9.152,6.175,23.57,20.85,13.1983,14.395,8.074,18.745,39.065,5.429,9.37,13.555,106.00,3.01,0,11.98,31.31,5.094,54.66,18.075,1.89828,6.481,4.23,11.2313,8.87,39.38
28.02.2014,17.01997,26.045,10.56,0,31.865,57.75,8.995,1.521,5.873,9.14,6.22,23.83,21.085,11.7786,15.30,8.162,18.595,41.30,5.292,9.634,13.30,104.30,3.00,0,11.475,31.94,5.224,56.40,18.205,1.96391,6.566,4.39,10.9842,8.676,40.22
07.03.2014,16.80,26.45,10.82,0,30.86,57.44,9.01,1.58,5.913,9.16,6.268,23.94,21.875,11.2613,15.62,8.596,19.275,41.405,5.345,9.642,13.865,105.70,2.956,0,11.105,31.92,5.264,57.47,18.125,1.94422,6.556,4.433,11.172,8.999,38.585
14.03.2014,15.79,25.69,11.01,0,29.275,56.87,8.702,1.463,5.677,8.472,5.90,24.40,21.655,10.5836,14.82,7.832,18.975,39.43,5.02,9.632,13.59,101.65,2.879,0,10.72,30.58,5.265,57.53,17.385,1.8261,6.359,4.307,10.821,8.49,38.02
21.03.2014,16.22502,27.015,11.415,0,28.285,59.75,8.719,1.514,5.796,8.724,6.124,26.07,22.09,11.3648,15.15,8.024,19.685,40.275,5.03,9.84,14.165,108.25,2.94,0,11.395,30.50,5.379,59.47,18.005,1.87203,6.515,4.524,11.0336,8.374,38.805
28.03.2014,16.61499,28.54,11.78,0,29.495,62.48,8.892,1.534,5.901,9.026,6.57,26.30,22.25,11.5431,15.675,7.846,20.445,39.865,5.065,10.19,14.485,110.00,3.098,0,11.555,31.40,5.372,58.90,18.605,1.84168,6.83,4.636,11.3401,8.364,40.795
04.04.2014,17.07499,29.24,12.08,0,30.985,60.90,9.28,1.553,6.50,9.486,6.576,26.39,22.45,11.7358,16.05,8.28,20.31,40.49,5.383,10.188,14.72,113.55,3.137,0,11.91,32.525,5.918,59.31,18.925,1.94504,7.229,5.06,11.5378,8.50,41.20
11.04.2014,15.84996,28.78,11.845,0,29.375,59.17,8.814,1.472,5.831,8.978,6.153,26.215,21.76,11.3648,15.385,7.533,19.85,36.80,4.728,9.58,13.575,105.35,2.972,0,11.815,31.07,5.488,58.04,18.53,1.85481,7.065,4.82,11.35,7.971,40.91
18.04.2014,15.83494,29.93,12.345,0,29.22,57.81,8.829,1.504,5.699,9.156,6.184,26.34,22.275,11.0045,15.675,7.132,20.315,36.78,4.93,9.694,13.53,106.15,2.987,0,11.70,31.39,5.434,58.75,18.79,1.85973,7.064,4.485,11.6664,8.031,41.14
25.04.2014,16.02499,29.955,12.585,0,29.97,57.63,8.813,1.469,5.538,8.796,6.284,26.89,22.485,11.272,15.815,7.069,20.485,38.00,4.856,9.844,13.77,107.05,3.035,0,11.735,31.85,5.392,58.73,18.91,1.96966,6.977,4.543,11.7108,7.919,42.555
02.05.2014,16.28004,30.91,12.67,0,30.18,59.00,8.847,1.447,5.453,8.914,6.31,27.645,22.10,11.5003,15.855,7.304,20.715,38.61,4.95,10.156,13.835,106.45,3.041,0,11.74,34.005,5.267,59.67,19.385,2.01969,7.152,4.898,12.0618,7.941,44.825
09.05.2014,16.56501,31.30,13.15,0,31.74,58.98,8.94,1.396,5.264,8.804,6.381,27.56,22.08,11.7429,15.96,8.149,20.82,38.30,4.73,10.322,13.165,107.05,3.008,0,11.495,33.665,5.022,61.41,19.885,2.05825,7.235,4.805,11.5971,7.67,44.995
16.05.2014,15.855,30.46,12.465,0,31.385,57.27,8.899,1.482,5.239,8.592,6.592,27.38,21.055,10.9581,15.485,7.775,20.50,38.765,4.41,10.32,12.755,107.30,2.951,0,11.68,31.275,4.891,59.34,20.21,1.92535,7.305,4.524,11.9976,7.423,44.23
23.05.2014,15.84,31.19,12.605,0,31.47,58.60,9.179,1.461,5.55,8.59,6.732,28.115,21.065,10.8475,15.72,8.151,20.77,38.985,4.70,10.42,13.10,104.80,2.931,0,11.30,31.08,4.969,60.10,20.25,1.89993,7.369,4.693,11.9827,7.90,44.425
30.05.2014,16.075,32.595,12.59,0,32.23,59.15,9.404,1.491,5.814,8.924,6.777,27.985,21.59,11.2649,15.88,8.583,21.145,39.75,4.86,10.558,13.22,106.50,2.996,0,11.185,31.945,5.181,62.94,20.665,1.98852,7.524,4.972,12.1706,8.485,45.635
06.06.2014,16.595,33.41,12.92,0,31.725,63.25,9.90,1.513,6.09,9.34,6.71,28.23,21.82,12.0354,16.235,9.257,21.91,40.115,5.174,10.754,13.555,107.50,3.052,0,11.255,31.295,5.213,64.77,19.34,2.12881,7.82,5.12,12.2249,8.69,44.875
13.06.2014,16.68,34.325,12.905,0,31.015,64.32,9.747,1.502,6.021,9.38,6.533,28.695,21.675,12.5776,16.12,9.114,21.995,41.765,4.759,10.932,13.615,111.25,3.077,0,11.05,31.60,5.305,64.75,19.60,2.14275,7.859,5.064,12.4177,8.795,45.095
20.06.2014,16.675,34.215,14.06,0,30.835,65.22,9.637,1.469,5.93,9.344,6.563,29.11,22.91,12.9664,16.335,9.263,23.295,42.00,4.80,11.038,13.635,112.50,2.951,0,11.03,33.38,5.255,65.27,19.625,2.1411,7.842,4.974,12.7045,8.523,46.00
27.06.2014,16.725,33.565,13.03,0,30.00,66.63,9.36,1.419,5.82,9.06,6.739,28.485,23.24,12.3065,16.21,8.981,23.335,40.00,4.791,11.17,13.06,112.30,2.914,0,10.83,32.24,4.984,66.80,19.265,2.06153,7.648,4.70,12.4326,8.531,44.74
04.07.2014,17.03,32.405,12.90,0,31.145,67.30,9.534,1.443,5.841,9.242,7.05,28.34,23.13,12.0247,16.06,8.96,22.775,39.95,4.639,10.86,12.995,114.45,2.968,10.56,11.27,32.445,4.934,63.29,19.405,2.02216,7.73,4.648,12.482,8.696,45.40
11.07.2014,16.265,30.99,12.34,0,29.91,60.22,9.037,1.399,5.689,8.498,6.575,28.04,24.235,11.2007,15.33,7.991,22.205,38.27,4.14,10.698,12.03,110.45,2.84,10.00,10.645,30.82,4.601,61.79,18.575,1.89418,7.44,4.287,11.9877,8.276,44.135
18.07.2014,16.395,31.415,12.555,0,29.71,60.80,8.974,1.385,5.908,8.448,6.393,28.635,24.22,11.3327,15.595,8.306,22.54,37.725,4.166,10.808,11.725,109.90,2.834,9.95,11.045,31.00,4.497,62.31,18.485,1.95161,7.34,4.466,11.9629,8.613,44.00
25.07.2014,16.75,33.02,13.065,0,30.545,65.00,9.45,1.45,6.285,9.074,6.47,29.015,24.945,12.0532,15.955,9.329,23.115,38.965,4.276,11.214,11.735,22.29,2.969,10.00,11.225,31.15,4.744,64.01,18.96,2.06974,7.622,4.545,12.1112,9.074,43.84
01.08.2014,15.99,31.73,12.22,0,29.08,60.18,9.047,1.419,6.313,8.80,6.136,27.65,24.435,10.844,15.40,9.209,22.565,33.45,4.262,11.006,11.31,21.385,2.837,9.66,10.68,27.78,4.476,62.72,18.37,1.97704,7.411,4.114,11.9382,8.579,40.12
