Date,AMEAS.HE,CGCBV.HE,ELI1V.HE,FUM1V.HE,HUH1V.HE,KCR1V.HE,KESBV.HE,KNEBV.HE,KRA1V.HE,MEO1V.HE,NDA1V.HE,NESTE.HE,NOKIA.HE,NRE1V.HE,ORNBV.HE,OTE1V.HE,OUT1V.HE,SAMAS.HE,STERV.HE,TELIA1.HE,TIE1V.HE,UPM1V.HE,VALMT.HE,WRT1V.HE,YTY1V.HE
27.05.2005,15.25,0,12.60,12.48,13.22,8.6875,19.65,0,12.44319,12.9005,7.85,0,13.79,15.59,0,0,0.99295,11.87,11.07,4.69,24.97,15.85,0,20.55,21.6006
03.06.2005,15.52,0,12.65,12.24,13.30,8.725,18.56,0,12.15909,13.776,7.61,16.18,14.14,15.57,0,0,1.03322,12.24,10.50,4.60,24.99,16.44,0,20.63,21.477
10.06.2005,15.80,0,12.56,12.50,13.82,8.765,18.27,0,11.88636,13.7452,7.75,18.04,14.39,15.39,0,0,0.9957,12.61,10.29,4.62,25.54,16.22,0,21.53,22.1646
17.06.2005,15.59,0,13.04,13.49,13.73,8.825,18.55,0,12.04545,13.6684,7.40,17.30,13.85,15.00,0,0,0.96366,12.80,10.38,4.08,25.49,16.12,0,20.88,21.5774
24.06.2005,15.48,0,14.03,14.32,14.50,8.90,18.20,0,12.09091,14.1292,7.42,17.40,13.84,15.40,0,0,0.96641,12.59,10.22,4.17,25.45,15.85,0,21.70,22.52
01.07.2005,15.70,0,13.95,13.60,14.70,9.375,18.33,0,11.70455,14.206,7.32,16.43,14.83,15.99,0,0,0.96184,12.30,10.38,4.04,26.41,15.69,0,20.40,22.3808
08.07.2005,16.05,0,14.62,14.05,14.60,9.25,19.27,0,11.92045,14.7665,7.44,16.85,13.22,16.11,0,0,1.02224,12.34,10.53,4.06,27.34,16.10,0,20.60,22.5586
15.07.2005,16.10,0,14.85,15.07,14.27,9.35,19.51,0,11.93181,15.2426,7.42,18.15,13.27,16.72,0,0,1.03871,12.62,10.70,4.03,26.90,16.03,0,21.27,22.2496
22.07.2005,16.09,22.95,14.19,14.99,14.10,9.325,19.54,45.05,12.55687,14.8971,7.42,17.98,13.02,16.12,0,0,1.10002,12.75,10.85,3.90,25.77,16.11,0,24.29,24.4126
29.07.2005,15.65,22.50,13.75,15.68,13.40,9.4875,19.74,46.51,13.375,14.7435,7.40,19.49,13.15,17.05,0,0,1.1284,13.09,10.92,3.90,26.45,16.03,0,24.45,23.4548
05.08.2005,15.35,23.20,14.72,15.47,13.67,9.62,20.11,48.80,13.0455,14.5285,7.49,20.49,12.83,17.05,0,0,1.13938,13.00,10.93,3.85,26.51,16.22,0,23.98,23.3312
12.08.2005,15.14,23.07,14.76,15.56,13.20,9.375,20.74,49.50,13.34087,14.3595,7.45,21.40,12.67,17.35,0,0,1.07532,12.57,10.58,3.93,26.51,15.81,0,23.65,23.5396
19.08.2005,15.05,24.02,14.83,16.17,13.02,9.60,21.30,48.77,13.13637,15.3962,7.46,23.01,12.75,17.81,0,0,1.12107,12.89,10.63,3.88,27.27,16.14,0,23.89,24.3276
26.08.2005,15.85,24.80,14.98,16.17,13.75,9.62,21.69,49.20,13.14775,15.7725,7.63,22.73,12.86,18.57,0,0,1.0927,13.22,10.22,3.99,27.87,16.10,0,23.86,25.865
02.09.2005,15.57,23.75,14.42,16.20,13.62,9.51,21.61,49.97,13.46588,16.3944,7.60,21.60,13.63,18.42,0,0,1.08721,13.56,10.93,3.91,28.44,16.92,0,23.60,25.417
09.09.2005,16.20,24.00,14.65,16.62,13.40,9.6875,22.97,54.20,13.625,16.2332,7.89,21.80,13.40,19.46,0,0,1.04512,13.05,11.08,4.09,28.10,16.73,0,24.70,27.6496
16.09.2005,15.88,24.11,14.38,16.70,13.20,9.625,23.46,55.78,13.13637,16.2102,7.91,23.80,13.54,19.71,0,0,1.01583,13.20,10.90,3.96,27.95,16.65,0,24.40,27.2712
23.09.2005,16.01,24.05,13.91,15.23,13.35,9.37,23.04,54.60,13.36362,15.7417,7.91,24.50,13.93,18.27,0,0,0.98838,12.95,11.12,3.96,27.39,16.32,0,25.53,26.8308
30.09.2005,15.54,23.50,13.45,14.97,13.00,8.75,22.70,52.68,13.01137,15.7417,7.95,23.81,13.94,13.80,0,0,0.96824,12.88,10.91,3.96,27.11,16.12,0,26.27,24.884
07.10.2005,14.45,23.02,13.85,13.99,12.95,8.665,22.90,53.46,12.44319,14.8664,7.78,24.90,13.36,13.10,0,0,0.92614,12.11,10.80,3.89,26.50,15.51,0,24.00,23.1766
14.10.2005,14.36,22.82,13.94,14.38,13.05,8.87,23.61,53.33,12.5455,16.1026,7.85,28.35,13.28,12.65,0,0,0.96,12.53,11.07,4.05,26.15,15.80,0,23.80,24.0496
21.10.2005,15.40,23.30,14.90,14.92,13.03,9.25,23.03,53.85,12.21591,17.1239,7.88,28.55,14.44,11.15,0,0,0.99295,13.24,11.04,3.96,27.88,16.04,0,23.53,26.684
28.10.2005,15.26,23.58,15.06,14.98,13.16,9.00,23.39,54.70,13.2955,17.0088,7.97,28.70,14.43,11.90,0,0,0.97282,13.50,11.42,4.05,27.37,16.30,0,24.79,26.3596
04.11.2005,15.14,24.38,15.60,14.55,12.94,8.985,23.55,55.01,13.5795,17.0856,7.95,32.05,14.61,11.75,0,0,0.99661,13.96,11.42,3.96,27.68,15.92,0,25.35,25.7878
11.11.2005,15.37,24.60,16.15,15.66,13.12,9.30,23.21,56.32,13.53413,17.0625,8.26,31.48,14.77,11.46,0,0,0.98838,13.92,11.48,3.92,28.43,16.05,0,25.35,26.4214
18.11.2005,15.55,25.77,16.00,14.94,13.32,9.895,23.29,56.90,13.875,17.5847,8.10,27.59,14.70,11.55,0,0,1.05061,14.27,11.21,3.99,28.76,16.51,0,25.76,27.0316
25.11.2005,15.24,25.77,15.52,15.32,13.64,10.0525,22.99,55.60,13.98862,18.1222,8.01,26.80,15.41,11.49,0,0,1.12656,14.27,10.90,3.98,29.50,16.72,0,26.00,27.0008
02.12.2005,15.80,24.39,15.54,15.66,13.80,10.1225,21.74,52.99,15.34088,18.0454,7.86,25.30,15.28,11.40,0,0,1.16226,14.88,10.64,3.89,29.76,16.46,0,25.55,27.2248
09.12.2005,15.90,24.50,15.63,15.85,13.99,10.06,22.30,54.75,15.34088,17.9686,7.95,25.31,15.50,10.76,0,0,1.15676,14.64,10.47,4.08,30.65,16.69,0,24.92,28.1982
16.12.2005,15.73,26.00,15.65,15.84,13.91,10.405,22.59,57.65,15.52275,17.7536,8.26,25.70,15.63,10.65,0,0,1.14853,14.72,10.68,4.04,30.85,16.56,0,23.75,27.9124
23.12.2005,15.64,26.06,16.72,16.52,14.09,10.9625,23.00,57.85,15.47725,18.3142,8.35,23.60,16.05,11.22,0,0,1.22174,15.23,10.84,4.14,31.48,16.39,0,24.30,29.2024
30.12.2005,15.50,26.80,16.65,17.13,14.08,10.775,22.77,57.40,15.90912,19.7425,8.48,23.40,15.63,11.25,0,0,1.20893,15.57,11.03,4.18,31.16,16.15,0,23.61,28.7004
06.01.2006,15.49,27.85,16.25,18.42,13.99,10.7375,22.70,58.19,15.59088,19.7732,8.50,24.90,15.38,11.81,0,0,1.23364,15.65,10.93,4.22,30.75,16.08,0,22.50,27.8892
13.01.2006,15.80,28.50,16.33,18.39,14.36,11.00,22.47,28.76,15.73863,19.896,8.47,24.80,14.89,13.27,0,0,1.30502,15.98,11.09,4.41,32.43,16.39,0,22.70,29.5192
20.01.2006,16.15,29.08,16.20,19.34,14.66,11.22,23.49,29.33,15.60225,20.8098,8.61,27.15,15.17,12.73,0,0,1.33614,16.65,11.47,4.42,30.68,16.81,0,23.10,31.945
27.01.2006,16.61,29.51,16.50,19.16,15.40,11.30,24.44,31.22,15.81813,22.2074,8.51,24.99,15.19,12.92,0,0,1.31966,17.20,11.35,4.54,29.90,16.91,0,23.10,31.5974
03.02.2006,17.13,28.94,16.75,19.52,15.75,12.41,23.79,32.55,15.51137,22.1997,8.83,23.99,15.85,13.54,0,0,1.34986,17.04,11.50,4.51,30.46,17.85,0,23.52,32.5862
10.02.2006,17.29,28.84,17.36,21.02,15.81,12.485,23.91,33.37,15.30687,24.081,8.87,24.04,15.86,13.70,0,0,1.39105,17.10,11.45,4.58,30.50,18.00,0,23.70,32.764
17.02.2006,17.50,30.80,17.21,20.33,15.53,13.7475,24.51,32.80,15.56813,24.3267,8.98,25.31,15.87,12.99,0,0,1.37274,16.90,11.05,4.74,29.28,17.76,0,25.00,32.563
24.02.2006,17.26,30.69,17.88,21.05,15.50,13.20,25.23,32.00,16.26137,22.8217,8.93,26.15,16.70,13.13,0,0,1.37274,17.48,11.05,4.62,29.67,19.63,0,25.05,33.1502
03.03.2006,17.00,31.00,17.50,20.85,15.60,13.415,24.44,31.50,16.23863,22.7065,8.77,26.63,16.94,13.87,0,0,1.48256,17.58,11.00,4.50,30.60,20.91,0,25.29,32.509
10.03.2006,16.76,31.37,17.41,19.98,15.64,13.94,24.40,33.19,16.4205,23.5512,8.86,26.60,16.96,14.32,0,0,1.55578,17.60,11.41,4.66,31.32,19.77,0,26.70,34.9966
17.03.2006,16.84,31.68,16.38,20.82,15.60,14.20,24.80,34.16,16.125,24.4573,8.83,24.54,17.49,14.55,0,0,1.52558,17.37,11.30,4.68,32.24,19.50,0,25.85,17.2897
24.03.2006,16.83,31.09,16.90,20.75,16.58,14.90,24.67,35.20,16.14775,23.82,8.96,22.62,17.10,14.55,0,0,1.61709,17.39,11.70,4.45,30.71,19.29,0,26.96,17.4906
31.03.2006,16.90,33.00,16.68,20.53,15.91,14.48,25.56,36.10,16.63638,23.7048,9.20,25.67,17.42,13.80,0,0,1.59879,17.08,12.06,4.47,27.41,19.10,0,28.82,17.0734
07.04.2006,16.56,34.00,16.57,23.13,16.04,15.41,26.37,34.70,16.375,24.4727,9.48,25.69,18.40,14.35,0,0,1.71318,17.00,11.98,4.45,26.60,19.95,0,29.80,17.112
14.04.2006,16.26,32.24,16.28,20.02,15.50,14.69,25.99,34.76,16.50,24.1885,9.45,26.09,18.39,13.56,0,0,1.74796,16.36,12.15,4.53,24.89,18.60,0,30.96,17.2743
21.04.2006,17.70,32.82,16.27,20.29,15.76,14.90,26.14,35.17,16.5455,26.2695,9.79,26.48,18.02,13.87,0,0,1.86693,16.65,13.14,4.67,25.11,18.90,0,30.99,17.9696
28.04.2006,17.17,34.31,16.20,18.93,14.77,17.00,27.31,34.05,15.89775,25.0946,10.05,27.68,17.21,12.40,0,0,1.80928,15.89,13.40,4.72,23.92,17.95,0,30.95,18.0005
05.05.2006,16.65,33.85,15.44,18.40,13.83,14.90,27.41,33.42,16.59088,22.3072,10.40,27.41,16.39,11.22,0,0,1.60702,15.12,12.72,5.03,22.70,16.65,0,30.54,15.7369
12.05.2006,16.21,34.22,15.35,19.38,14.08,15.65,26.20,34.11,15.23862,22.1767,10.45,28.39,16.56,11.84,0,0,1.61526,15.34,12.59,4.97,22.80,17.22,0,30.55,15.8373
19.05.2006,16.53,36.12,15.58,19.34,14.07,16.16,25.82,34.42,14.51138,21.8311,10.14,29.00,17.07,11.49,0,0,1.65187,15.39,12.32,5.03,22.55,17.13,0,29.86,15.5051
26.05.2006,15.69,37.00,14.94,18.57,13.20,14.48,25.45,36.95,14.8295,19.8576,10.19,28.91,15.69,10.72,0,0,1.5695,14.57,12.55,5.05,21.81,16.19,0,31.12,13.8441
02.06.2006,15.06,39.28,14.55,18.00,12.55,13.41,25.80,39.00,14.01137,19.0744,10.37,28.26,15.31,10.03,0,0,1.43314,14.09,12.86,5.30,21.00,15.55,0,31.87,13.3188
09.06.2006,15.85,40.00,14.63,18.50,13.49,13.49,29.71,37.34,13.1705,20.2339,10.05,28.25,15.73,10.73,0,0,1.56035,14.81,12.48,4.91,22.76,16.33,0,33.39,14.6244
16.06.2006,16.33,41.58,14.89,20.00,13.89,14.08,29.90,37.16,14.18187,21.785,10.17,28.17,15.45,10.28,0,0,1.67475,14.92,12.24,4.96,22.58,16.85,0,34.97,14.8098
23.06.2006,16.70,36.23,15.36,20.35,13.76,14.35,28.38,33.40,14.60225,21.8311,9.28,24.07,15.82,10.63,0,0,1.71318,14.67,10.99,4.68,22.36,16.90,0,33.55,14.6244
30.06.2006,16.08,36.48,14.86,19.95,13.31,13.70,29.30,32.92,15.02275,20.4643,9.65,25.78,14.78,10.50,0,0,1.69762,13.95,11.22,4.75,20.97,16.52,0,36.06,13.1875
07.07.2006,15.81,36.00,15.44,21.07,12.91,13.10,31.98,33.86,14.88637,20.1571,9.45,26.52,15.62,10.21,0,0,1.7205,13.91,10.95,4.85,18.47,17.30,0,31.78,13.172
14.07.2006,16.50,32.10,15.67,21.28,12.83,14.20,28.67,30.66,14.31813,21.954,9.00,24.50,15.45,10.75,0,0,1.7507,14.70,10.59,4.85,18.82,17.55,0,30.49,13.1257
21.07.2006,16.50,31.14,15.97,21.59,13.08,14.60,28.09,31.00,14.68187,22.361,9.11,24.56,15.20,10.95,0,0,1.81202,15.01,10.56,4.12,18.80,17.57,0,31.56,12.4999
28.07.2006,17.04,33.62,15.53,21.60,12.80,14.97,28.51,31.52,14.35225,22.1767,8.88,25.84,15.51,13.20,0,0,1.74704,15.31,10.29,4.28,18.20,17.22,0,29.34,12.3995
04.08.2006,17.30,35.61,15.91,20.68,13.40,15.50,30.75,32.70,14.375,22.2688,9.34,26.70,16.75,13.79,13.30,0,1.80744,15.86,10.69,4.49,20.64,17.86,0,30.31,13.087
11.08.2006,17.36,35.20,15.82,21.45,13.27,15.57,32.70,32.84,14.2955,22.384,9.28,27.34,16.30,13.66,12.45,0,1.85412,15.74,11.14,4.51,20.87,18.54,0,30.88,12.8939
18.08.2006,17.50,33.00,16.03,20.71,13.74,15.48,32.66,32.00,14.19325,22.3226,9.25,26.65,16.35,13.75,13.35,0,1.83216,16.10,11.14,4.38,22.60,18.54,0,32.50,13.2184
25.08.2006,16.92,32.50,16.40,20.06,13.76,14.85,32.64,34.20,14.375,22.1536,9.53,27.54,15.17,13.57,13.24,0,1.77084,15.85,11.44,4.49,22.70,18.55,0,31.65,12.6158
01.09.2006,17.60,31.85,16.45,20.56,13.86,15.24,32.64,35.60,14.71588,21.954,9.75,28.45,15.32,13.99,13.04,0,1.74979,16.19,11.28,4.46,23.24,19.05,0,29.38,12.9016
08.09.2006,17.77,33.69,16.78,20.06,13.50,14.77,31.70,35.53,15.39775,21.8772,9.58,27.45,15.23,13.97,13.21,0,1.76901,16.10,11.10,4.61,22.62,18.50,0,29.40,13.5197
15.09.2006,17.70,34.35,17.40,21.01,13.65,14.97,32.63,35.61,16.01138,22.2842,9.83,25.60,15.68,14.19,13.65,0,1.84222,16.44,11.27,4.59,23.18,18.74,0,30.66,14.1145
22.09.2006,18.30,33.70,17.54,20.49,13.78,15.65,32.37,35.86,16.47725,22.4761,9.81,25.68,15.37,15.22,13.77,0,1.94289,16.85,11.82,4.67,22.78,18.57,0,30.99,14.3463
29.09.2006,18.75,34.04,17.60,21.30,14.40,17.20,32.65,36.05,16.22725,24.3037,9.89,24.72,16.09,15.40,14.35,0,2.11036,17.13,12.03,4.65,22.96,18.78,0,32.78,15.1652
06.10.2006,18.78,33.47,19.00,21.54,13.96,16.95,31.70,36.60,16.47725,24.465,9.86,23.95,15.36,15.19,14.35,0,2.17808,17.21,11.96,4.79,22.37,19.90,0,32.78,15.4742
13.10.2006,17.32,32.98,19.44,21.64,13.89,17.08,31.25,36.08,16.68187,26.9222,10.00,22.77,15.44,15.30,14.15,0,2.18724,17.08,12.14,4.93,22.36,19.77,0,33.24,15.2579
20.10.2006,17.30,34.64,19.80,20.99,13.81,19.24,32.48,37.30,16.81813,26.1006,10.50,22.47,15.29,15.26,14.27,0,2.18449,16.98,12.30,5.10,20.93,19.39,0,32.50,14.5317
27.10.2006,17.25,32.40,19.73,21.85,14.30,19.40,32.51,37.15,17.10225,26.7763,10.52,22.61,15.35,16.18,14.53,0,2.32909,18.82,12.02,5.02,21.48,19.52,0,32.38,15.0725
03.11.2006,17.84,33.50,19.99,22.60,14.51,19.41,34.83,37.84,18.06813,26.9222,10.36,21.63,15.64,16.17,15.17,0,2.25588,18.95,11.65,5.07,21.60,19.48,0,32.05,15.2888
10.11.2006,17.50,34.84,20.05,22.84,14.69,19.12,37.30,38.80,18.35225,26.9145,10.73,23.05,16.02,15.65,15.54,13.13,2.32909,18.93,11.73,5.34,21.75,18.97,0,31.10,15.1034
17.11.2006,16.83,35.68,19.66,22.38,14.15,18.79,36.69,39.38,18.18187,27.2524,10.81,24.28,15.19,15.50,15.59,14.37,2.35197,18.93,12.61,5.40,21.23,18.60,0,31.82,14.9875
24.11.2006,16.65,37.10,20.00,22.44,14.20,19.50,36.99,37.20,18.06813,27.8898,10.80,25.17,15.36,15.72,15.87,14.85,2.46728,19.56,12.70,5.57,21.50,18.93,0,33.91,15.3583
01.12.2006,16.38,36.46,20.30,22.05,14.69,21.26,36.56,37.38,18.375,28.6346,10.80,25.03,15.53,16.00,15.44,14.67,2.64939,20.38,12.70,5.75,23.65,19.33,0,35.27,16.3086
08.12.2006,16.79,36.90,20.50,21.47,14.82,21.55,38.21,37.48,19.23862,29.1952,10.96,24.70,15.45,15.39,15.65,14.65,2.68326,20.10,12.28,5.78,23.79,18.94,0,35.50,16.1077
15.12.2006,16.68,37.22,20.75,21.56,14.88,22.30,38.95,38.00,19.14775,29.3641,11.03,25.42,15.54,15.52,15.63,15.76,2.71437,20.28,12.44,6.03,24.44,19.12,0,35.43,16.185
22.12.2006,16.02,40.27,21.12,20.23,14.75,21.20,39.84,38.46,19.13638,28.7959,11.00,25.41,15.92,14.65,16.21,17.85,2.5167,19.88,12.33,5.96,23.24,18.76,0,36.09,15.3043
29.12.2006,16.17,37.82,22.05,20.99,15.60,23.07,39.52,38.40,19.23862,29.1721,10.72,24.73,15.09,14.57,16.30,18.20,2.48924,20.56,12.10,5.82,23.25,19.00,0,36.84,15.4897
05.01.2007,16.92,38.65,21.98,21.14,14.34,24.40,37.41,38.97,19.625,29.2182,11.02,24.10,15.29,14.73,16.20,18.50,2.57527,20.69,12.11,5.88,20.81,19.68,0,37.85,15.9918
12.01.2007,16.85,40.50,22.36,21.01,13.80,25.09,39.21,39.68,19.86362,29.5023,11.70,24.25,16.26,14.95,16.30,19.00,2.69058,20.75,12.14,6.10,20.52,19.28,0,36.67,15.9841
19.01.2007,16.84,40.72,23.08,20.73,13.60,25.29,39.40,41.01,20.59088,31.4451,11.72,23.03,16.96,15.62,16.01,21.17,2.56154,21.00,11.98,6.31,20.52,20.35,0,38.57,16.1464
26.01.2007,17.07,42.69,23.05,21.16,13.91,25.10,40.12,44.00,21.47725,30.6388,11.98,23.13,16.85,15.26,16.50,22.15,2.59448,21.35,12.18,6.39,20.87,19.98,0,40.02,18.1627
02.02.2007,16.50,42.15,22.71,20.90,12.67,25.05,40.26,41.47,20.39775,29.9631,11.65,22.11,17.45,18.50,15.96,19.85,2.74549,21.45,11.94,6.38,21.51,20.05,0,39.60,18.9662
09.02.2007,17.26,42.77,23.04,21.64,12.64,26.29,41.65,43.09,20.34087,31.3146,11.95,22.96,17.35,19.50,17.50,22.79,2.69698,21.37,12.74,6.34,21.45,20.07,0,41.47,20.7044
16.02.2007,16.58,48.44,22.29,21.29,12.52,23.92,40.65,43.70,20.35225,28.9494,12.11,23.49,16.20,17.95,17.75,23.75,2.56245,21.29,12.49,6.28,20.67,19.60,0,39.65,18.6649
23.02.2007,16.21,46.29,21.89,21.12,12.53,24.81,41.00,45.44,19.31813,29.6406,12.16,23.50,16.65,18.98,17.48,23.63,2.67136,21.47,12.68,6.21,21.32,19.94,0,40.63,19.1516
02.03.2007,15.79,46.23,22.12,22.00,12.28,24.14,41.24,46.30,19.60225,29.7557,12.06,23.40,16.23,18.67,17.67,26.20,2.59174,21.24,13.19,6.19,22.10,19.25,0,42.71,19.5456
09.03.2007,16.25,46.13,21.16,22.95,12.72,24.95,41.64,46.88,19.47725,30.4852,12.05,23.88,17.35,19.60,17.15,27.43,2.57069,22.77,12.50,6.18,21.60,19.77,0,43.42,19.7001
16.03.2007,16.41,47.20,21.69,21.83,12.39,25.10,42.05,45.89,19.86362,30.3701,12.03,24.21,17.20,20.50,17.39,27.58,2.35471,22.72,12.73,6.38,21.80,19.07,0,44.36,19.9319
23.03.2007,17.02,45.00,22.30,22.11,13.07,25.90,40.59,42.48,19.4205,30.7002,11.81,24.96,17.65,20.32,17.05,25.94,2.3419,23.37,12.62,6.41,22.36,18.99,0,45.49,19.9396
30.03.2007,17.11,43.42,22.71,22.45,12.69,25.40,38.56,42.00,20.30675,30.562,11.36,25.43,17.31,20.93,16.50,23.80,2.27143,23.38,12.37,6.27,22.55,18.82,0,48.89,19.9396
06.04.2007,16.88,44.45,22.88,21.87,12.58,25.40,40.05,42.80,19.98863,31.9673,11.40,25.51,18.16,21.35,17.30,26.40,2.31628,23.15,12.56,6.33,22.58,18.48,0,46.10,20.9825
13.04.2007,16.40,44.66,21.47,22.84,12.55,25.50,39.51,42.01,19.81825,31.4758,11.85,25.70,18.84,22.58,17.51,26.83,2.31353,22.85,12.76,6.51,23.63,18.27,0,45.28,20.828
20.04.2007,16.40,44.98,21.35,22.81,12.47,29.00,39.47,42.31,20.7955,31.6985,11.92,25.99,18.88,23.09,17.63,26.73,2.43067,23.50,13.05,6.58,23.88,18.62,0,48.18,20.6658
27.04.2007,16.30,45.99,20.75,21.76,13.20,28.64,41.28,43.63,19.01137,29.7788,12.17,25.42,18.35,22.19,17.21,27.81,2.32909,22.80,13.05,6.79,23.78,18.08,0,44.57,19.9937
04.05.2007,16.34,45.55,20.18,22.82,13.43,29.70,43.06,44.20,18.27275,30.5927,12.49,25.76,19.62,23.92,17.05,28.42,2.31719,22.75,13.00,6.96,23.55,18.04,0,45.17,20.5345
11.05.2007,16.70,44.90,20.81,24.25,13.48,29.80,44.55,44.13,18.5795,31.1763,12.30,26.03,19.58,24.79,17.54,30.43,2.42335,23.24,12.85,7.07,23.34,19.30,0,46.65,20.0477
18.05.2007,17.00,47.09,21.46,24.44,13.30,31.30,52.05,45.45,18.28413,31.7446,12.88,27.10,20.35,25.90,17.00,31.86,2.43799,23.51,13.39,5.97,23.67,19.26,0,47.74,20.0091
25.05.2007,17.23,47.25,20.94,23.14,12.66,29.92,52.93,45.13,19.00,31.7062,12.32,27.87,20.91,24.98,18.20,30.90,2.28699,22.35,14.04,5.69,22.94,18.47,0,47.97,18.8735
01.06.2007,17.50,46.40,21.05,23.74,12.93,32.37,51.50,44.21,18.35225,34.1327,12.11,27.05,21.78,26.45,18.30,33.48,2.38857,22.28,13.98,5.43,23.20,19.20,0,50.42,19.0511
08.06.2007,17.83,48.15,20.60,23.57,12.85,31.90,50.79,44.05,18.56825,33.6259,12.60,27.50,20.77,26.26,18.29,35.85,2.4261,22.28,14.14,5.45,24.04,18.70,0,48.90,18.6185
15.06.2007,18.31,46.85,20.22,23.19,12.42,31.11,50.99,44.14,18.5455,33.6489,12.49,27.84,20.81,26.02,18.18,37.50,2.28974,21.36,14.34,5.56,23.90,18.30,0,47.10,18.0391
22.06.2007,18.10,45.79,20.47,23.86,12.67,32.20,51.33,43.89,18.86363,34.8929,12.10,28.60,21.25,27.01,18.34,37.88,2.26411,22.00,14.11,5.52,24.16,18.60,0,47.62,18.8503
29.06.2007,18.00,44.94,20.97,24.16,12.64,33.45,50.15,42.78,20.3295,36.2137,11.45,27.35,21.76,26.51,18.26,37.10,2.25679,22.57,13.79,5.40,25.02,18.55,0,48.77,18.3636
06.07.2007,18.00,47.50,20.78,24.58,11.22,31.72,49.87,46.50,20.25,35.8681,11.65,28.84,21.17,25.53,18.47,39.60,2.26502,22.15,14.32,5.56,20.08,18.01,0,49.85,18.1782
13.07.2007,17.66,46.66,19.55,23.73,10.51,28.85,48.57,45.91,19.625,34.3708,11.53,27.89,20.66,23.58,18.54,39.91,2.1067,21.90,14.06,5.43,17.59,16.46,0,47.34,17.8073
20.07.2007,17.85,47.74,19.87,23.70,10.83,29.22,50.04,47.16,17.9545,35.4381,11.82,29.55,21.82,22.99,19.09,43.21,2.01061,21.19,14.10,5.67,17.34,16.00,0,50.66,17.282
27.07.2007,17.58,47.35,19.25,24.18,11.15,25.60,49.20,48.67,18.03413,32.213,11.79,28.98,21.45,24.33,19.48,43.71,1.77999,22.07,13.83,5.85,16.28,14.96,0,48.76,17.367
03.08.2007,16.72,47.40,19.14,22.83,10.76,26.65,45.01,49.64,19.48863,32.1746,12.21,26.70,21.72,23.68,20.22,42.75,1.81843,20.07,13.57,5.84,16.06,15.57,0,50.77,16.1077
10.08.2007,16.84,39.70,19.50,23.31,11.00,28.88,42.21,49.08,17.73862,35.0619,11.93,25.78,22.50,25.27,19.50,45.30,1.97766,20.99,13.53,5.59,16.98,16.71,0,50.77,17.4211
17.08.2007,16.68,37.26,20.42,24.28,11.07,27.87,38.28,48.77,18.13637,36.1062,11.60,26.03,24.17,25.80,19.60,42.25,2.03166,20.99,12.41,5.54,17.04,16.63,0,50.60,17.1043
24.08.2007,16.25,36.80,20.66,23.52,10.75,28.13,39.04,48.36,20.125,34.8776,11.91,24.94,24.59,24.49,17.56,40.29,1.93831,20.07,12.24,5.59,16.91,16.46,0,49.06,16.5403
31.08.2007,16.19,35.45,20.96,23.68,10.69,27.76,40.23,47.00,19.73863,35.2845,11.15,24.76,24.33,25.27,16.15,38.32,1.89256,19.67,12.06,5.41,16.20,16.41,0,50.30,15.5438
07.09.2007,16.30,35.49,21.08,25.10,10.70,27.59,41.56,47.41,19.36363,37.857,11.29,25.05,26.25,25.67,17.06,40.35,2.2028,20.40,12.54,5.43,16.26,17.03,0,48.14,15.9996
14.09.2007,16.25,34.44,21.80,25.74,10.67,28.21,41.86,46.60,18.69313,37.0891,11.24,24.72,26.66,27.46,17.10,40.63,2.30529,21.41,12.81,5.48,15.74,16.96,0,43.10,16.10
21.09.2007,16.38,36.58,21.69,25.71,10.23,28.74,41.73,47.80,18.4205,38.0029,11.09,25.29,25.84,28.00,17.39,47.37,2.30712,22.16,13.02,5.69,15.99,15.60,0,42.99,15.2579
28.09.2007,17.11,35.64,22.65,26.71,9.04,30.28,44.25,47.29,18.44313,37.7341,11.10,25.04,26.22,27.85,17.06,46.90,2.22842,21.67,13.00,5.89,16.87,15.64,0,44.25,15.5283
05.10.2007,16.94,36.30,21.30,29.10,8.85,29.32,46.02,49.70,18.4545,36.8203,11.47,26.15,26.04,26.63,17.27,48.12,2.12134,21.35,13.30,6.08,17.04,14.55,0,45.35,14.918
12.10.2007,17.55,34.08,21.45,29.95,9.50,27.54,47.02,51.01,18.22725,32.2514,11.16,25.44,27.64,26.11,17.69,49.26,2.37118,20.83,13.63,6.17,17.38,14.90,0,43.61,15.7832
19.10.2007,17.88,35.89,20.69,29.90,9.74,30.96,44.97,52.66,18.65913,31.2992,12.19,25.10,27.23,28.46,18.09,50.10,2.26228,21.93,13.37,6.13,16.51,15.14,0,47.45,15.536
26.10.2007,19.44,34.70,20.65,30.60,8.85,30.64,45.53,53.20,18.06813,30.7156,12.24,24.26,26.20,28.83,17.88,51.20,2.2513,20.18,12.44,6.11,16.15,14.49,0,49.15,14.5626
02.11.2007,18.40,35.91,21.45,29.31,8.65,28.82,44.10,52.75,17.81813,28.4964,11.96,24.60,26.01,27.03,17.85,49.00,2.04539,19.98,11.91,6.25,15.23,14.15,0,48.54,13.5351
09.11.2007,17.20,41.53,20.69,29.49,8.44,25.24,42.13,54.15,16.5455,27.8514,11.55,24.03,26.00,25.50,17.75,49.02,1.90903,19.82,11.75,6.17,14.09,13.20,0,49.20,12.2681
